Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
41.078523;0.108993;41.078523;41.187516;1;0.108993
42.888462;0.085136;42.888462;42.973598;1;0.085136
43.009279;0.090657;43.009279;43.099936;1;0.090657
43.631843;0.017620;43.631843;43.649464;1;0.017620
43.953097;0.035209;43.953097;43.988306;1;0.035209
44.614636;0.027112;44.614636;44.641748;1;0.027112
44.994232;0.180507;44.994232;45.174740;1;0.180507
45.396633;0.035206;45.396633;45.431839;1;0.035206
45.413881;0.030956;45.431839;45.462794;2;0.048914
45.795604;0.015606;45.795604;45.811210;1;0.015606
46.800416;0.018575;46.800416;46.818990;1;0.018575
48.806678;0.006774;48.806678;48.813452;1;0.006774
49.006856;0.024798;49.006856;49.031653;1;0.024798
49.978554;0.054838;49.978554;50.033392;1;0.054838
50.026653;0.028405;50.033392;50.061797;2;0.035143
50.529126;0.006369;50.529126;50.535495;1;0.006369
50.590311;0.089922;50.590311;50.680232;1;0.089922
51.497226;0.095122;51.497226;51.592348;1;0.095122
51.864363;0.385515;51.864363;52.249878;1;0.385515
52.112799;0.025874;52.249878;52.275752;2;0.162953
52.963311;0.071570;52.963311;53.034880;1;0.071570
53.016681;0.130566;53.034880;53.165446;2;0.148765
53.046224;0.105187;53.165446;53.270634;2;0.224410
53.082234;0.010310;53.270634;53.280944;3;0.198710
53.625005;0.069954;53.625005;53.694959;1;0.069954
53.801861;0.003269;53.801861;53.805130;1;0.003269
53.933789;0.031677;53.933789;53.965466;1;0.031677
55.132984;0.017540;55.132984;55.150524;1;0.017540
56.005485;0.435952;56.005485;56.441438;1;0.435952
56.440364;0.135127;56.441438;56.576565;2;0.136201
56.926487;0.096729;56.926487;57.023216;1;0.096729
57.915116;0.107262;57.915116;58.022378;1;0.107262
58.517470;0.429184;58.517470;58.946654;1;0.429184
59.233529;0.365987;59.233529;59.599516;1;0.365987
59.988191;0.071503;59.988191;60.059695;1;0.071503
60.340270;0.013886;60.340270;60.354156;1;0.013886
60.468471;0.314464;60.468471;60.782935;1;0.314464
61.529431;0.066871;61.529431;61.596303;1;0.066871
62.066027;0.087054;62.066027;62.153080;1;0.087054
62.331437;0.059543;62.331437;62.390980;1;0.059543
63.661589;0.022195;63.661589;63.683784;1;0.022195
64.115799;0.059480;64.115799;64.175279;1;0.059480
64.943119;0.012664;64.943119;64.955783;1;0.012664
65.810812;0.174627;65.810812;65.985440;1;0.174627
66.888983;0.204377;66.888983;67.093359;1;0.204377
66.892674;0.042595;67.093359;67.135954;2;0.243280
66.996928;0.049204;67.135954;67.185158;3;0.188230
67.552256;0.033824;67.552256;67.586080;1;0.033824
67.649362;0.036306;67.649362;67.685668;1;0.036306
67.858651;0.113896;67.858651;67.972547;1;0.113896
68.105500;0.097719;68.105500;68.203219;1;0.097719
68.207812;0.028470;68.207812;68.236282;1;0.028470
68.854559;0.345205;68.854559;69.199763;1;0.345205
69.109105;0.073928;69.199763;69.273692;2;0.164587
69.339952;0.189983;69.339952;69.529935;1;0.189983
69.979119;0.088110;69.979119;70.067229;1;0.088110
70.199935;0.033032;70.199935;70.232967;1;0.033032
70.641297;0.053465;70.641297;70.694761;1;0.053465
70.881696;0.017479;70.881696;70.899175;1;0.017479
71.735064;0.130877;71.735064;71.865941;1;0.130877
73.614110;0.521168;73.614110;74.135278;1;0.521168
73.638993;0.001032;74.135278;74.136310;2;0.497318
74.431512;0.056003;74.431512;74.487515;1;0.056003
74.464767;0.064510;74.487515;74.552025;2;0.087258
74.766543;0.091440;74.766543;74.857983;1;0.091440
75.166072;0.131282;75.166072;75.297355;1;0.131282
75.968761;0.170378;75.968761;76.139139;1;0.170378
77.467672;0.173638;77.467672;77.641310;1;0.173638
77.744744;0.009892;77.744744;77.754636;1;0.009892
78.183748;0.047156;78.183748;78.230904;1;0.047156
78.700581;0.059249;78.700581;78.759830;1;0.059249
79.168897;0.376201;79.168897;79.545099;1;0.376201
79.795625;0.265587;79.795625;80.061212;1;0.265587
80.201158;0.008550;80.201158;80.209708;1;0.008550
80.242151;0.055666;80.242151;80.297817;1;0.055666
80.316897;0.468749;80.316897;80.785646;1;0.468749
80.504825;0.018770;80.785646;80.804416;2;0.299590
81.526294;0.313240;81.526294;81.839534;1;0.313240
83.694932;0.104294;83.694932;83.799225;1;0.104294
83.767054;0.466210;83.799225;84.265435;2;0.498381
83.806420;0.013359;84.265435;84.278794;2;0.472374
84.012613;0.047028;84.278794;84.325822;3;0.313209
85.298893;0.263934;85.298893;85.562826;1;0.263934
88.163115;0.071242;88.163115;88.234357;1;0.071242
88.281131;0.047180;88.281131;88.328311;1;0.047180
88.583797;0.025018;88.583797;88.608815;1;0.025018
88.743382;0.152569;88.743382;88.895951;1;0.152569
89.426145;0.219771;89.426145;89.645916;1;0.219771
89.790067;0.084463;89.790067;89.874530;1;0.084463
90.936999;0.076084;90.936999;91.013083;1;0.076084
91.013345;0.511157;91.013345;91.524501;1;0.511157
91.111613;0.004037;91.524501;91.528538;2;0.416925
93.081326;0.008109;93.081326;93.089435;1;0.008109
94.462998;0.363463;94.462998;94.826461;1;0.363463
95.292688;0.142772;95.292688;95.435460;1;0.142772
95.694935;0.047970;95.694935;95.742906;1;0.047970
96.639764;0.079908;96.639764;96.719673;1;0.079908
96.855419;0.069648;96.855419;96.925068;1;0.069648
97.370706;0.103457;97.370706;97.474162;1;0.103457
97.533576;0.035777;97.533576;97.569354;1;0.035777
98.125431;0.248761;98.125431;98.374192;1;0.248761
98.172158;0.033319;98.374192;98.407511;2;0.235353
98.887683;0.047635;98.887683;98.935319;1;0.047635
99.386961;0.404745;99.386961;99.791706;1;0.404745
99.468657;0.352719;99.791706;100.144425;2;0.675768
100.908779;0.094803;100.908779;101.003582;1;0.094803
101.276042;0.076640;101.276042;101.352682;1;0.076640
101.285874;0.055377;101.352682;101.408059;2;0.122185
101.331573;0.031903;101.408059;101.439962;3;0.108390
101.500140;0.003255;101.500140;101.503395;1;0.003255
103.266732;0.147857;103.266732;103.414589;1;0.147857
105.266872;0.279701;105.266872;105.546574;1;0.279701
106.200214;0.240942;106.200214;106.441155;1;0.240942
106.339715;0.007082;106.441155;106.448238;2;0.108522
107.364448;0.058135;107.364448;107.422583;1;0.058135
108.414171;0.056911;108.414171;108.471082;1;0.056911
109.774186;0.151386;109.774186;109.925572;1;0.151386
110.217005;0.005888;110.217005;110.222893;1;0.005888
110.736947;0.452750;110.736947;111.189698;1;0.452750
110.750414;0.030149;111.189698;111.219847;2;0.469432
110.824679;0.100394;111.219847;111.320241;3;0.495562
110.895537;0.367034;111.320241;111.687275;4;0.791737
111.679495;0.095511;111.687275;111.782785;2;0.103290
111.687142;0.063564;111.782785;111.846349;3;0.159207
111.962739;0.084312;111.962739;112.047051;1;0.084312
112.346502;0.030329;112.346502;112.376831;1;0.030329
112.945026;0.097117;112.945026;113.042143;1;0.097117
114.103754;0.220989;114.103754;114.324743;1;0.220989
114.283423;0.190257;114.324743;114.515000;2;0.231576
114.339965;0.034834;114.515000;114.549834;2;0.209869
114.938154;0.217494;114.938154;115.155648;1;0.217494
115.034886;0.090665;115.155648;115.246313;2;0.211427
115.298607;0.002515;115.298607;115.301121;1;0.002515
115.642499;0.011996;115.642499;115.654495;1;0.011996
115.803423;0.149128;115.803423;115.952551;1;0.149128
116.197113;0.148841;116.197113;116.345954;1;0.148841
116.217270;0.453182;116.345954;116.799136;2;0.581866
116.247974;0.011465;116.799136;116.810601;3;0.562627
117.410027;0.072419;117.410027;117.482446;1;0.072419
118.644338;0.025434;118.644338;118.669772;1;0.025434
118.714595;0.260631;118.714595;118.975227;1;0.260631
118.778358;0.568330;118.975227;119.543557;2;0.765199
119.578073;0.083269;119.578073;119.661342;1;0.083269
119.797921;0.007590;119.797921;119.805512;1;0.007590
120.957146;0.062283;120.957146;121.019429;1;0.062283
121.296193;0.046263;121.296193;121.342457;1;0.046263
121.352825;0.034095;121.352825;121.386921;1;0.034095
121.538901;0.023504;121.538901;121.562405;1;0.023504
122.251608;0.029980;122.251608;122.281588;1;0.029980
122.383117;0.067981;122.383117;122.451098;1;0.067981
122.749008;0.097886;122.749008;122.846894;1;0.097886
124.053784;0.071237;124.053784;124.125020;1;0.071237
124.392792;0.031728;124.392792;124.424521;1;0.031728
125.408717;0.518843;125.408717;125.927560;1;0.518843
125.543328;0.254525;125.927560;126.182085;2;0.638757
125.560993;0.268486;126.182085;126.450572;3;0.889579
126.638419;0.012168;126.638419;126.650587;1;0.012168
126.785440;0.168981;126.785440;126.954421;1;0.168981
127.053118;0.158202;127.053118;127.211320;1;0.158202
127.114507;0.102901;127.211320;127.314221;2;0.199714
128.551240;0.008397;128.551240;128.559636;1;0.008397
128.947811;0.015374;128.947811;128.963185;1;0.015374
129.682148;0.079497;129.682148;129.761644;1;0.079497
129.962108;0.017681;129.962108;129.979789;1;0.017681
130.722903;0.009203;130.722903;130.732106;1;0.009203
132.349817;0.099504;132.349817;132.449321;1;0.099504
133.810881;0.250250;133.810881;134.061131;1;0.250250
134.128526;0.061883;134.128526;134.190409;1;0.061883
135.212144;0.350740;135.212144;135.562884;1;0.350740
135.557816;0.035770;135.562884;135.598654;2;0.040838
135.910192;0.117897;135.910192;136.028088;1;0.117897
137.585331;0.111527;137.585331;137.696858;1;0.111527
137.629419;0.075926;137.696858;137.772785;2;0.143366
137.703803;0.008838;137.772785;137.781623;2;0.077820
139.792218;0.137556;139.792218;139.929774;1;0.137556
140.507115;0.037048;140.507115;140.544163;1;0.037048
141.650602;0.027981;141.650602;141.678583;1;0.027981
142.354540;0.093346;142.354540;142.447886;1;0.093346
142.617003;0.073837;142.617003;142.690840;1;0.073837
142.748572;0.036256;142.748572;142.784828;1;0.036256
142.857912;0.033378;142.857912;142.891291;1;0.033378
143.198344;0.022279;143.198344;143.220623;1;0.022279
144.611219;0.061319;144.611219;144.672539;1;0.061319
144.685616;0.066189;144.685616;144.751805;1;0.066189
144.779592;0.231890;144.779592;145.011482;1;0.231890
144.950715;0.717267;145.011482;145.728749;2;0.778034
146.674905;0.137028;146.674905;146.811933;1;0.137028
146.874074;0.133687;146.874074;147.007761;1;0.133687
147.291616;0.144133;147.291616;147.435750;1;0.144133
148.334182;0.223052;148.334182;148.557234;1;0.223052
149.461353;0.097444;149.461353;149.558796;1;0.097444
149.560222;0.149623;149.560222;149.709845;1;0.149623
150.514381;0.475271;150.514381;150.989652;1;0.475271
151.268562;0.115725;151.268562;151.384287;1;0.115725
151.404512;0.096071;151.404512;151.500584;1;0.096071
151.592448;0.071238;151.592448;151.663686;1;0.071238
152.146962;0.215602;152.146962;152.362564;1;0.215602
152.636900;0.032758;152.636900;152.669657;1;0.032758
152.794334;0.034671;152.794334;152.829005;1;0.034671
153.669374;0.065082;153.669374;153.734455;1;0.065082
153.858167;0.015415;153.858167;153.873582;1;0.015415
154.149513;0.118330;154.149513;154.267843;1;0.118330
154.461649;0.004274;154.461649;154.465923;1;0.004274
154.501620;0.031563;154.501620;154.533183;1;0.031563
154.689359;0.121128;154.689359;154.810487;1;0.121128
155.199168;0.038382;155.199168;155.237550;1;0.038382
155.404994;0.102520;155.404994;155.507515;1;0.102520
157.548670;0.099623;157.548670;157.648293;1;0.099623
157.750769;0.168517;157.750769;157.919286;1;0.168517
158.961358;0.053551;158.961358;159.014909;1;0.053551
160.938259;0.169638;160.938259;161.107897;1;0.169638
161.728065;0.109134;161.728065;161.837199;1;0.109134
162.186432;0.136039;162.186432;162.322471;1;0.136039
162.509299;0.025889;162.509299;162.535188;1;0.025889
162.971082;0.035416;162.971082;163.006498;1;0.035416
163.151364;0.050988;163.151364;163.202352;1;0.050988
164.198977;0.034457;164.198977;164.233435;1;0.034457
165.088775;0.396855;165.088775;165.485630;1;0.396855
165.853882;0.196363;165.853882;166.050245;1;0.196363
166.739616;0.070826;166.739616;166.810442;1;0.070826
167.320563;0.011564;167.320563;167.332127;1;0.011564
167.726845;0.281820;167.726845;168.008665;1;0.281820
168.720762;0.069438;168.720762;168.790201;1;0.069438
168.941697;0.019097;168.941697;168.960793;1;0.019097
168.957053;0.119733;168.960793;169.080526;2;0.123473
169.457282;0.037607;169.457282;169.494889;1;0.037607
171.000692;0.231251;171.000692;171.231943;1;0.231251
171.677532;0.003937;171.677532;171.681470;1;0.003937
171.766204;0.041576;171.766204;171.807780;1;0.041576
171.952677;0.023582;171.952677;171.976259;1;0.023582
172.275227;0.059918;172.275227;172.335146;1;0.059918
172.465185;0.086220;172.465185;172.551405;1;0.086220
172.602565;0.142925;172.602565;172.745491;1;0.142925
173.177105;0.302067;173.177105;173.479172;1;0.302067
174.131008;0.083273;174.131008;174.214281;1;0.083273
174.845434;0.006312;174.845434;174.851746;1;0.006312
175.398887;0.149272;175.398887;175.548159;1;0.149272
176.280915;0.014980;176.280915;176.295894;1;0.014980
176.354114;0.081906;176.354114;176.436020;1;0.081906
177.118602;0.028641;177.118602;177.147243;1;0.028641
178.256553;0.174607;178.256553;178.431160;1;0.174607
178.989237;0.199414;178.989237;179.188651;1;0.199414
179.653213;0.024171;179.653213;179.677384;1;0.024171
180.763713;0.150423;180.763713;180.914136;1;0.150423
180.827879;0.170687;180.914136;181.084824;2;0.256945
181.031804;0.052074;181.084824;181.136897;2;0.105093
181.148069;0.117940;181.148069;181.266009;1;0.117940
181.378750;0.153805;181.378750;181.532554;1;0.153805
183.041203;0.023826;183.041203;183.065029;1;0.023826
183.493033;0.091624;183.493033;183.584657;1;0.091624
183.632662;0.026990;183.632662;183.659653;1;0.026990
183.999298;0.037135;183.999298;184.036433;1;0.037135
184.473059;0.396617;184.473059;184.869677;1;0.396617
184.909803;0.011607;184.909803;184.921411;1;0.011607
185.155026;0.020147;185.155026;185.175173;1;0.020147
185.293679;0.055545;185.293679;185.349224;1;0.055545
185.368254;0.100236;185.368254;185.468489;1;0.100236
186.086773;0.059609;186.086773;186.146382;1;0.059609
187.212516;0.079157;187.212516;187.291673;1;0.079157
187.296719;0.038977;187.296719;187.335697;1;0.038977
188.425281;0.040748;188.425281;188.466029;1;0.040748
190.129449;0.094580;190.129449;190.224029;1;0.094580
190.285236;0.143389;190.285236;190.428625;1;0.143389
190.830943;0.128700;190.830943;190.959644;1;0.128700
191.591678;0.055369;191.591678;191.647047;1;0.055369
191.864487;0.294546;191.864487;192.159033;1;0.294546
192.232160;0.203011;192.232160;192.435171;1;0.203011
192.846093;0.046623;192.846093;192.892716;1;0.046623
192.847765;0.263947;192.892716;193.156663;2;0.308897
194.329630;0.421818;194.329630;194.751448;1;0.421818
194.364020;0.306661;194.751448;195.058109;2;0.694090
194.533644;0.065199;195.058109;195.123308;3;0.589664
194.976831;0.001314;195.123308;195.124623;3;0.147792
195.364703;0.039668;195.364703;195.404371;1;0.039668
195.552314;0.069493;195.552314;195.621808;1;0.069493
195.828117;0.067988;195.828117;195.896105;1;0.067988
196.082733;0.109947;196.082733;196.192680;1;0.109947
196.136642;0.156024;196.192680;196.348704;2;0.212062
196.579532;0.062419;196.579532;196.641951;1;0.062419
197.198361;0.020420;197.198361;197.218781;1;0.020420
197.856989;0.148849;197.856989;198.005838;1;0.148849
198.210288;0.302095;198.210288;198.512382;1;0.302095
199.316026;0.161857;199.316026;199.477883;1;0.161857
199.557039;0.039064;199.557039;199.596103;1;0.039064
200.232762;0.024351;200.232762;200.257113;1;0.024351
201.259896;0.100453;201.259896;201.360349;1;0.100453
201.366219;0.202744;201.366219;201.568963;1;0.202744
201.773277;0.041076;201.773277;201.814352;1;0.041076
203.541837;0.067866;203.541837;203.609704;1;0.067866
203.880417;0.010067;203.880417;203.890485;1;0.010067
204.292261;0.016246;204.292261;204.308507;1;0.016246
204.383407;0.045163;204.383407;204.428570;1;0.045163
204.451792;0.009923;204.451792;204.461715;1;0.009923
205.396476;0.264787;205.396476;205.661263;1;0.264787
205.593137;0.225737;205.661263;205.887000;2;0.293863
205.648077;0.128175;205.887000;206.015175;3;0.367097
206.973593;0.060253;206.973593;207.033847;1;0.060253
207.744927;0.040702;207.744927;207.785628;1;0.040702
208.335382;0.024102;208.335382;208.359484;1;0.024102
208.400019;0.032880;208.400019;208.432898;1;0.032880
208.674736;0.015822;208.674736;208.690558;1;0.015822
208.758667;0.048455;208.758667;208.807123;1;0.048455
209.921457;0.052436;209.921457;209.973893;1;0.052436
210.030538;0.008032;210.030538;210.038570;1;0.008032
210.435507;0.252977;210.435507;210.688484;1;0.252977
210.465045;0.017949;210.688484;210.706432;2;0.241388
211.463134;0.019141;211.463134;211.482274;1;0.019141
211.653629;0.065849;211.653629;211.719478;1;0.065849
211.662879;0.117037;211.719478;211.836516;2;0.173636
211.804489;0.173460;211.836516;212.009975;2;0.205487
212.235485;0.017496;212.235485;212.252981;1;0.017496
214.157459;0.151872;214.157459;214.309331;1;0.151872
214.472667;0.051778;214.472667;214.524445;1;0.051778
214.600849;0.051739;214.600849;214.652587;1;0.051739
214.718538;0.242721;214.718538;214.961259;1;0.242721
214.778384;0.028545;214.961259;214.989804;2;0.211420
214.855400;0.081613;214.989804;215.071417;3;0.216017
214.983457;0.139239;215.071417;215.210656;3;0.227198
215.599431;0.179977;215.599431;215.779408;1;0.179977
216.206436;0.082356;216.206436;216.288792;1;0.082356
216.785652;0.100482;216.785652;216.886134;1;0.100482
217.049065;0.097547;217.049065;217.146612;1;0.097547
217.120246;0.339887;217.146612;217.486499;2;0.366254
218.684182;0.030122;218.684182;218.714304;1;0.030122
219.100393;0.079192;219.100393;219.179584;1;0.079192
219.414724;0.004727;219.414724;219.419451;1;0.004727
219.806809;0.004111;219.806809;219.810919;1;0.004111
220.283865;0.085526;220.283865;220.369391;1;0.085526
221.939639;0.122321;221.939639;222.061960;1;0.122321
222.010271;0.006205;222.061960;222.068165;2;0.057893
222.186637;0.158269;222.186637;222.344906;1;0.158269
222.995126;0.016512;222.995126;223.011637;1;0.016512
223.176596;0.197299;223.176596;223.373895;1;0.197299
223.255068;0.186488;223.373895;223.560383;2;0.305315
224.650184;0.009479;224.650184;224.659664;1;0.009479
225.235204;0.183966;225.235204;225.419170;1;0.183966
225.854984;0.000160;225.854984;225.855144;1;0.000160
226.551346;0.018190;226.551346;226.569537;1;0.018190
226.976338;0.086826;226.976338;227.063164;1;0.086826
227.147237;0.076945;227.147237;227.224181;1;0.076945
227.748205;0.119636;227.748205;227.867840;1;0.119636
230.103338;0.020974;230.103338;230.124312;1;0.020974
230.605110;0.014596;230.605110;230.619705;1;0.014596
231.252971;0.055184;231.252971;231.308154;1;0.055184
231.387323;0.169151;231.387323;231.556473;1;0.169151
232.206210;0.109390;232.206210;232.315600;1;0.109390
232.417852;0.177776;232.417852;232.595628;1;0.177776
232.841039;0.091854;232.841039;232.932893;1;0.091854
234.263000;0.015466;234.263000;234.278466;1;0.015466
234.466157;0.131518;234.466157;234.597675;1;0.131518
235.569356;0.008303;235.569356;235.577660;1;0.008303
235.600536;0.099062;235.600536;235.699598;1;0.099062
236.372844;0.039772;236.372844;236.412616;1;0.039772
237.001981;0.136405;237.001981;237.138386;1;0.136405
237.230474;0.066861;237.230474;237.297335;1;0.066861
237.496608;0.032365;237.496608;237.528973;1;0.032365
238.833808;0.004909;238.833808;238.838717;1;0.004909
238.993066;0.277910;238.993066;239.270976;1;0.277910
239.008795;0.248533;239.270976;239.519510;2;0.510715
240.209218;0.091214;240.209218;240.300431;1;0.091214
240.692783;0.037889;240.692783;240.730673;1;0.037889
240.725000;0.137242;240.730673;240.867915;2;0.142914
240.754880;0.193861;240.867915;241.061775;2;0.306895
242.533399;0.105198;242.533399;242.638597;1;0.105198
242.561523;0.037385;242.638597;242.675982;2;0.114460
242.948290;0.121002;242.948290;243.069293;1;0.121002
243.043897;0.059404;243.069293;243.128697;2;0.084800
243.102155;0.039056;243.128697;243.167753;2;0.065598
243.144021;0.012926;243.167753;243.180678;2;0.036657
243.373918;0.114183;243.373918;243.488101;1;0.114183
244.720556;0.025883;244.720556;244.746439;1;0.025883
244.954875;0.087015;244.954875;245.041890;1;0.087015
245.098907;0.136433;245.098907;245.235340;1;0.136433
245.335646;0.071034;245.335646;245.406680;1;0.071034
245.448487;0.039964;245.448487;245.488451;1;0.039964
246.166457;0.177122;246.166457;246.343579;1;0.177122
246.440545;0.065108;246.440545;246.505653;1;0.065108
246.492803;0.001586;246.505653;246.507239;2;0.014437
246.905532;0.101332;246.905532;247.006863;1;0.101332
249.180425;0.082017;249.180425;249.262442;1;0.082017
249.483126;0.334494;249.483126;249.817620;1;0.334494
249.855185;0.035018;249.855185;249.890203;1;0.035018
250.578683;0.114312;250.578683;250.692995;1;0.114312
250.598097;0.288338;250.692995;250.981334;2;0.383236
251.542620;0.194377;251.542620;251.736997;1;0.194377
251.735881;0.182789;251.736997;251.919785;2;0.183905
251.880362;0.276440;251.919785;252.196225;2;0.315863
251.894813;0.127243;252.196225;252.323468;3;0.428655
252.067820;0.073514;252.323468;252.396983;3;0.329162
252.121860;0.009679;252.396983;252.406662;4;0.284802
253.082866;0.039923;253.082866;253.122789;1;0.039923
253.176647;0.032295;253.176647;253.208941;1;0.032295
253.180232;0.020687;253.208941;253.229628;2;0.049396
253.305211;0.044941;253.305211;253.350152;1;0.044941
253.509103;0.154635;253.509103;253.663738;1;0.154635
254.496043;0.060025;254.496043;254.556068;1;0.060025
254.980441;0.193193;254.980441;255.173634;1;0.193193
254.980759;0.056980;255.173634;255.230615;2;0.249856
255.120272;0.000904;255.230615;255.231519;3;0.111247
255.361786;0.256176;255.361786;255.617962;1;0.256176
256.567967;0.015689;256.567967;256.583656;1;0.015689
256.860601;0.064031;256.860601;256.924632;1;0.064031
257.605150;0.065148;257.605150;257.670298;1;0.065148
257.706808;0.059677;257.706808;257.766486;1;0.059677
257.860292;0.136324;257.860292;257.996615;1;0.136324
257.902865;0.083029;257.996615;258.079644;2;0.176779
258.826329;0.199669;258.826329;259.025998;1;0.199669
258.980712;0.021021;259.025998;259.047019;2;0.066307
258.993543;0.342011;259.047019;259.389030;3;0.395487
260.271711;0.035232;260.271711;260.306943;1;0.035232
260.580964;0.008926;260.580964;260.589891;1;0.008926
261.898369;0.159725;261.898369;262.058094;1;0.159725
261.936072;0.130334;262.058094;262.188429;2;0.252357
262.094160;0.000031;262.188429;262.188459;2;0.094299
262.777058;0.080591;262.777058;262.857650;1;0.080591
263.808753;0.074473;263.808753;263.883225;1;0.074473
263.809558;0.017688;263.883225;263.900914;2;0.091356
264.393440;0.096010;264.393440;264.489450;1;0.096010
264.652023;0.123921;264.652023;264.775945;1;0.123921
265.042879;0.083919;265.042879;265.126798;1;0.083919
265.113358;0.066016;265.126798;265.192813;2;0.079455
265.340120;0.321832;265.340120;265.661952;1;0.321832
265.718324;0.172698;265.718324;265.891022;1;0.172698
266.107949;0.267223;266.107949;266.375172;1;0.267223
266.268285;0.016228;266.375172;266.391400;2;0.123114
267.134007;0.029868;267.134007;267.163875;1;0.029868
267.754934;0.115953;267.754934;267.870887;1;0.115953
267.774032;0.579947;267.870887;268.450833;2;0.676802
268.466245;0.147484;268.466245;268.613729;1;0.147484
268.531927;0.266754;268.613729;268.880483;2;0.348556
268.584953;0.125944;268.880483;269.006428;3;0.421475
268.693113;0.036057;269.006428;269.042485;3;0.349372
269.060530;0.149290;269.060530;269.209820;1;0.149290
269.427385;0.076172;269.427385;269.503557;1;0.076172
269.449353;0.049652;269.503557;269.553209;2;0.103856
270.793266;0.054692;270.793266;270.847958;1;0.054692
271.213250;0.171569;271.213250;271.384819;1;0.171569
273.190033;0.092294;273.190033;273.282327;1;0.092294
273.239753;0.061522;273.282327;273.343849;2;0.104096
273.763864;0.149998;273.763864;273.913862;1;0.149998
274.364162;0.012471;274.364162;274.376633;1;0.012471
275.982461;0.018579;275.982461;276.001040;1;0.018579
277.418011;0.035800;277.418011;277.453812;1;0.035800
279.422516;0.204340;279.422516;279.626855;1;0.204340
280.588162;0.112390;280.588162;280.700552;1;0.112390
280.878865;0.044321;280.878865;280.923187;1;0.044321
281.454399;0.073138;281.454399;281.527537;1;0.073138
281.553856;0.026029;281.553856;281.579885;1;0.026029
281.638990;0.072508;281.638990;281.711498;1;0.072508
281.927484;0.100672;281.927484;282.028155;1;0.100672
282.055939;0.009618;282.055939;282.065557;1;0.009618
282.258836;0.259634;282.258836;282.518470;1;0.259634
282.351371;0.102491;282.518470;282.620960;2;0.269589
284.364278;0.166284;284.364278;284.530562;1;0.166284
284.527737;0.159464;284.530562;284.690026;2;0.162289
284.748348;0.544669;284.748348;285.293017;1;0.544669
284.762159;0.260053;285.293017;285.553070;2;0.790911
286.159541;0.067402;286.159541;286.226942;1;0.067402
286.361860;0.186526;286.361860;286.548387;1;0.186526
286.694748;0.190474;286.694748;286.885222;1;0.190474
286.695558;0.310935;286.885222;287.196158;2;0.500600
286.722037;0.056849;287.196158;287.253007;3;0.530969
287.021555;0.008444;287.253007;287.261451;3;0.239896
288.249216;0.124730;288.249216;288.373946;1;0.124730
289.444923;0.157042;289.444923;289.601966;1;0.157042
289.512169;0.044412;289.601966;289.646377;2;0.134209
289.706267;0.160726;289.706267;289.866993;1;0.160726
