Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
75.166072;0.236308;75.166072;75.402381;1;0.236308
75.968761;0.306681;75.968761;76.275442;1;0.306681
77.467672;0.312548;77.467672;77.780220;1;0.312548
77.744744;0.017806;77.780220;77.798025;2;0.053281
78.183748;0.084881;78.183748;78.268629;1;0.084881
78.700581;0.106647;78.700581;78.807229;1;0.106647
79.168897;0.677162;79.168897;79.846060;1;0.677162
79.795625;0.478056;79.846060;80.324116;2;0.528490
80.201158;0.015390;80.324116;80.339506;2;0.138348
80.242151;0.100199;80.339506;80.439705;3;0.197553
80.316897;0.843748;80.439705;81.283453;4;0.966556
80.504825;0.033786;81.283453;81.317238;2;0.812413
81.526294;0.563832;81.526294;82.090126;1;0.563832
83.694932;0.187728;83.694932;83.882660;1;0.187728
83.767054;0.839177;83.882660;84.721838;2;0.954783
83.806420;0.024045;84.721838;84.745883;3;0.939463
84.012613;0.084651;84.745883;84.830534;3;0.817922
85.298893;0.475080;85.298893;85.773973;1;0.475080
88.163115;0.128236;88.163115;88.291351;1;0.128236
88.281131;0.084924;88.291351;88.376275;2;0.095145
88.583797;0.045032;88.583797;88.628829;1;0.045032
88.743382;0.274625;88.743382;89.018006;1;0.274625
89.426145;0.395587;89.426145;89.821732;1;0.395587
89.790067;0.152034;89.821732;89.973767;2;0.183700
90.936999;0.136951;90.936999;91.073950;1;0.136951
91.013345;0.920082;91.073950;91.994032;2;0.980687
91.111613;0.007267;91.994032;92.001299;2;0.889685
93.081326;0.014596;93.081326;93.095922;1;0.014596
94.462998;0.654233;94.462998;95.117231;1;0.654233
95.292688;0.256989;95.292688;95.549677;1;0.256989
95.694935;0.086347;95.694935;95.781282;1;0.086347
96.639764;0.143834;96.639764;96.783599;1;0.143834
96.855419;0.125367;96.855419;96.980786;1;0.125367
97.370706;0.186222;97.370706;97.556928;1;0.186222
97.533576;0.064399;97.556928;97.621327;2;0.087750
98.125431;0.447771;98.125431;98.573202;1;0.447771
98.172158;0.059974;98.573202;98.633176;2;0.461018
98.887683;0.085744;98.887683;98.973427;1;0.085744
99.386961;0.728541;99.386961;100.115502;1;0.728541
99.468657;0.634895;100.115502;100.750397;2;1.281740
100.908779;0.170645;100.908779;101.079424;1;0.170645
101.276042;0.137953;101.276042;101.413995;1;0.137953
101.285874;0.099679;101.413995;101.513673;2;0.227799
101.331573;0.057425;101.513673;101.571099;3;0.239526
101.500140;0.005859;101.571099;101.576957;3;0.076818
103.266732;0.266143;103.266732;103.532875;1;0.266143
105.266872;0.503463;105.266872;105.770335;1;0.503463
106.200214;0.433695;106.200214;106.633909;1;0.433695
106.339715;0.012748;106.633909;106.646657;2;0.306942
107.364448;0.104643;107.364448;107.469091;1;0.104643
108.414171;0.102439;108.414171;108.516611;1;0.102439
109.774186;0.272496;109.774186;110.046681;1;0.272496
110.217005;0.010598;110.217005;110.227603;1;0.010598
110.736947;0.814951;110.736947;111.551898;1;0.814951
110.750414;0.054268;111.551898;111.606166;2;0.855752
110.824679;0.180709;111.606166;111.786875;3;0.962196
110.895537;0.660661;111.786875;112.447537;4;1.551999
111.679495;0.171919;112.447537;112.619456;3;0.939960
111.687142;0.114415;112.619456;112.733871;4;1.046729
111.962739;0.151762;112.733871;112.885633;4;0.922894
112.346502;0.054593;112.885633;112.940226;5;0.593724
112.945026;0.174811;112.945026;113.119837;1;0.174811
114.103754;0.397780;114.103754;114.501534;1;0.397780
114.283423;0.342463;114.501534;114.843996;2;0.560573
114.339965;0.062702;114.843996;114.906698;3;0.566733
114.938154;0.391490;114.938154;115.329643;1;0.391490
115.034886;0.163197;115.329643;115.492841;2;0.457955
115.298607;0.004526;115.492841;115.497367;3;0.198760
115.642499;0.021593;115.642499;115.664091;1;0.021593
115.803423;0.268431;115.803423;116.071853;1;0.268431
116.197113;0.267915;116.197113;116.465028;1;0.267915
116.217270;0.815727;116.465028;117.280754;2;1.063485
116.247974;0.020637;117.280754;117.301391;3;1.053417
117.410027;0.130354;117.410027;117.540381;1;0.130354
118.644338;0.045782;118.644338;118.690119;1;0.045782
118.714595;0.469137;118.714595;119.183732;1;0.469137
118.778358;1.022994;119.183732;120.206726;2;1.428369
119.578073;0.149885;120.206726;120.356611;2;0.778538
119.797921;0.013663;120.356611;120.370274;3;0.572352
120.957146;0.112109;120.957146;121.069255;1;0.112109
121.296193;0.083274;121.296193;121.379467;1;0.083274
121.352825;0.061372;121.379467;121.440839;2;0.088014
121.538901;0.042308;121.538901;121.581208;1;0.042308
122.251608;0.053964;122.251608;122.305572;1;0.053964
122.383117;0.122365;122.383117;122.505482;1;0.122365
122.749008;0.176194;122.749008;122.925203;1;0.176194
124.053784;0.128226;124.053784;124.182010;1;0.128226
124.392792;0.057111;124.392792;124.449903;1;0.057111
125.408717;0.933917;125.408717;126.342635;1;0.933917
125.543328;0.458145;126.342635;126.800780;2;1.257452
125.560993;0.483276;126.800780;127.284055;3;1.723063
126.638419;0.021902;127.284055;127.305957;3;0.667538
126.785440;0.304166;127.305957;127.610123;4;0.824684
127.053118;0.284764;127.610123;127.894887;4;0.841769
127.114507;0.185221;127.894887;128.080108;5;0.965601
128.551240;0.015114;128.551240;128.566353;1;0.015114
128.947811;0.027673;128.947811;128.975484;1;0.027673
129.682148;0.143094;129.682148;129.825242;1;0.143094
129.962108;0.031825;129.962108;129.993933;1;0.031825
130.722903;0.016565;130.722903;130.739469;1;0.016565
132.349817;0.179106;132.349817;132.528924;1;0.179106
133.810881;0.450450;133.810881;134.261331;1;0.450450
134.128526;0.111390;134.261331;134.372721;2;0.244195
135.212144;0.631333;135.212144;135.843476;1;0.631333
135.557816;0.064386;135.843476;135.907862;2;0.350046
135.910192;0.212214;135.910192;136.122406;1;0.212214
137.585331;0.200749;137.585331;137.786080;1;0.200749
137.629419;0.136668;137.786080;137.922747;2;0.293329
137.703803;0.015909;137.922747;137.938656;3;0.234853
139.792218;0.247601;139.792218;140.039819;1;0.247601
140.507115;0.066686;140.507115;140.573801;1;0.066686
141.650602;0.050366;141.650602;141.700968;1;0.050366
142.354540;0.168022;142.354540;142.522562;1;0.168022
142.617003;0.132906;142.617003;142.749909;1;0.132906
142.748572;0.065260;142.749909;142.815169;2;0.066597
142.857912;0.060081;142.857912;142.917993;1;0.060081
143.198344;0.040102;143.198344;143.238446;1;0.040102
144.611219;0.110374;144.611219;144.721594;1;0.110374
144.685616;0.119141;144.721594;144.840735;2;0.155119
144.779592;0.417402;144.840735;145.258137;2;0.478545
144.950715;1.291081;145.258137;146.549218;2;1.598503
146.674905;0.246650;146.674905;146.921555;1;0.246650
146.874074;0.240637;146.921555;147.162192;2;0.288119
147.291616;0.259440;147.291616;147.551056;1;0.259440
148.334182;0.401493;148.334182;148.735675;1;0.401493
149.461353;0.175398;149.461353;149.636751;1;0.175398
149.560222;0.269321;149.636751;149.906072;2;0.345850
150.514381;0.855487;150.514381;151.369868;1;0.855487
151.268562;0.208305;151.369868;151.578174;2;0.309612
151.404512;0.172928;151.578174;151.751102;2;0.346590
151.592448;0.128228;151.751102;151.879330;2;0.286882
152.146962;0.388083;152.146962;152.535045;1;0.388083
152.636900;0.058964;152.636900;152.695864;1;0.058964
152.794334;0.062408;152.794334;152.856742;1;0.062408
153.669374;0.117147;153.669374;153.786521;1;0.117147
153.858167;0.027748;153.858167;153.885915;1;0.027748
154.149513;0.212994;154.149513;154.362507;1;0.212994
154.461649;0.007693;154.461649;154.469343;1;0.007693
154.501620;0.056814;154.501620;154.558433;1;0.056814
154.689359;0.218030;154.689359;154.907389;1;0.218030
155.199168;0.069088;155.199168;155.268256;1;0.069088
155.404994;0.184537;155.404994;155.589531;1;0.184537
157.548670;0.179322;157.548670;157.727992;1;0.179322
157.750769;0.303330;157.750769;158.054099;1;0.303330
158.961358;0.096392;158.961358;159.057750;1;0.096392
160.938259;0.305349;160.938259;161.243608;1;0.305349
161.728065;0.196441;161.728065;161.924506;1;0.196441
162.186432;0.244870;162.186432;162.431302;1;0.244870
162.509299;0.046600;162.509299;162.555899;1;0.046600
162.971082;0.063750;162.971082;163.034832;1;0.063750
163.151364;0.091778;163.151364;163.243142;1;0.091778
164.198977;0.062023;164.198977;164.261001;1;0.062023
165.088775;0.714339;165.088775;165.803114;1;0.714339
165.853882;0.353454;165.853882;166.207335;1;0.353454
166.739616;0.127487;166.739616;166.867103;1;0.127487
167.320563;0.020815;167.320563;167.341378;1;0.020815
167.726845;0.507276;167.726845;168.234121;1;0.507276
168.720762;0.124989;168.720762;168.845751;1;0.124989
168.941697;0.034374;168.941697;168.976071;1;0.034374
168.957053;0.215519;168.976071;169.191590;2;0.234537
169.457282;0.067692;169.457282;169.524974;1;0.067692
171.000692;0.416252;171.000692;171.416943;1;0.416252
171.677532;0.007087;171.677532;171.684619;1;0.007087
171.766204;0.074837;171.766204;171.841040;1;0.074837
171.952677;0.042448;171.952677;171.995124;1;0.042448
172.275227;0.107853;172.275227;172.383080;1;0.107853
172.465185;0.155195;172.465185;172.620381;1;0.155195
172.602565;0.257266;172.620381;172.877646;2;0.275081
173.177105;0.543720;173.177105;173.720825;1;0.543720
174.131008;0.149892;174.131008;174.280900;1;0.149892
174.845434;0.011362;174.845434;174.856796;1;0.011362
175.398887;0.268689;175.398887;175.667576;1;0.268689
176.280915;0.026963;176.280915;176.307878;1;0.026963
176.354114;0.147430;176.354114;176.501544;1;0.147430
177.118602;0.051554;177.118602;177.170156;1;0.051554
178.256553;0.314292;178.256553;178.570845;1;0.314292
178.989237;0.358945;178.989237;179.348182;1;0.358945
179.653213;0.043508;179.653213;179.696721;1;0.043508
180.763713;0.270762;180.763713;181.034475;1;0.270762
180.827879;0.307237;181.034475;181.341712;2;0.513834
181.031804;0.093733;181.341712;181.435445;3;0.403641
181.148069;0.212291;181.435445;181.647736;3;0.499667
181.378750;0.276848;181.647736;181.924585;3;0.545835
183.041203;0.042887;183.041203;183.084090;1;0.042887
183.493033;0.164923;183.493033;183.657956;1;0.164923
183.632662;0.048582;183.657956;183.706538;2;0.073876
183.999298;0.066843;183.999298;184.066141;1;0.066843
184.473059;0.713911;184.473059;185.186971;1;0.713911
184.909803;0.020893;185.186971;185.207864;2;0.298061
185.155026;0.036265;185.207864;185.244129;3;0.089103
185.293679;0.099981;185.293679;185.393660;1;0.099981
185.368254;0.180424;185.393660;185.574084;2;0.205831
186.086773;0.107296;186.086773;186.194069;1;0.107296
187.212516;0.142483;187.212516;187.354999;1;0.142483
187.296719;0.070159;187.354999;187.425158;2;0.128439
188.425281;0.073347;188.425281;188.498628;1;0.073347
190.129449;0.170244;190.129449;190.299693;1;0.170244
190.285236;0.258101;190.299693;190.557794;2;0.272558
190.830943;0.231660;190.830943;191.062604;1;0.231660
191.591678;0.099664;191.591678;191.691342;1;0.099664
191.864487;0.530182;191.864487;192.394669;1;0.530182
192.232160;0.365419;192.394669;192.760089;2;0.527928
192.846093;0.083922;192.846093;192.930015;1;0.083922
192.847765;0.475104;192.930015;193.405119;2;0.557353
194.329630;0.759273;194.329630;195.088903;1;0.759273
194.364020;0.551990;195.088903;195.640893;2;1.276873
194.533644;0.117359;195.640893;195.758252;3;1.224607
194.976831;0.002366;195.758252;195.760617;4;0.783787
195.364703;0.071402;195.760617;195.832020;4;0.467316
195.552314;0.125088;195.832020;195.957108;5;0.404793
195.828117;0.122378;195.957108;196.079486;3;0.251369
196.082733;0.197905;196.082733;196.280638;1;0.197905
196.136642;0.280843;196.280638;196.561481;2;0.424839
196.579532;0.112355;196.579532;196.691887;1;0.112355
197.198361;0.036757;197.198361;197.235118;1;0.036757
197.856989;0.267928;197.856989;198.124917;1;0.267928
198.210288;0.543770;198.210288;198.754058;1;0.543770
199.316026;0.291342;199.316026;199.607368;1;0.291342
199.557039;0.070316;199.607368;199.677684;2;0.120645
200.232762;0.043832;200.232762;200.276594;1;0.043832
201.259896;0.180816;201.259896;201.440712;1;0.180816
201.366219;0.364940;201.440712;201.805652;2;0.439433
201.773277;0.073936;201.805652;201.879588;2;0.106312
203.541837;0.122159;203.541837;203.663997;1;0.122159
203.880417;0.018121;203.880417;203.898539;1;0.018121
204.292261;0.029243;204.292261;204.321504;1;0.029243
204.383407;0.081294;204.383407;204.464701;1;0.081294
204.451792;0.017861;204.464701;204.482562;2;0.030770
205.396476;0.476616;205.396476;205.873092;1;0.476616
205.593137;0.406326;205.873092;206.279419;2;0.686282
205.648077;0.230716;206.279419;206.510134;3;0.862057
206.973593;0.108456;206.973593;207.082049;1;0.108456
207.744927;0.073263;207.744927;207.818190;1;0.073263
208.335382;0.043383;208.335382;208.378765;1;0.043383
208.400019;0.059183;208.400019;208.459202;1;0.059183
208.674736;0.028480;208.674736;208.703216;1;0.028480
208.758667;0.087220;208.758667;208.845887;1;0.087220
209.921457;0.094385;209.921457;210.015843;1;0.094385
210.030538;0.014458;210.030538;210.044996;1;0.014458
210.435507;0.455359;210.435507;210.890865;1;0.455359
210.465045;0.032307;210.890865;210.923173;2;0.458128
211.463134;0.034453;211.463134;211.497587;1;0.034453
211.653629;0.118529;211.653629;211.772158;1;0.118529
211.662879;0.210667;211.772158;211.982825;2;0.319945
211.804489;0.312227;211.982825;212.295052;2;0.490564
212.235485;0.031492;212.295052;212.326544;2;0.091059
214.157459;0.273370;214.157459;214.430829;1;0.273370
214.472667;0.093201;214.472667;214.565867;1;0.093201
214.600849;0.093129;214.600849;214.693978;1;0.093129
214.718538;0.436898;214.718538;215.155436;1;0.436898
214.778384;0.051381;215.155436;215.206816;2;0.428432
214.855400;0.146904;215.206816;215.353720;3;0.498320
214.983457;0.250629;215.353720;215.604350;4;0.620893
215.599431;0.323959;215.604350;215.928309;2;0.328878
216.206436;0.148240;216.206436;216.354676;1;0.148240
216.785652;0.180868;216.785652;216.966520;1;0.180868
217.049065;0.175585;217.049065;217.224650;1;0.175585
217.120246;0.611797;217.224650;217.836447;2;0.716201
218.684182;0.054219;218.684182;218.738401;1;0.054219
219.100393;0.142545;219.100393;219.242938;1;0.142545
219.414724;0.008509;219.414724;219.423233;1;0.008509
219.806809;0.007399;219.806809;219.814208;1;0.007399
220.283865;0.153947;220.283865;220.437812;1;0.153947
221.939639;0.220178;221.939639;222.159816;1;0.220178
222.010271;0.011169;222.159816;222.170985;2;0.160714
222.186637;0.284884;222.186637;222.471521;1;0.284884
222.995126;0.029721;222.995126;223.024847;1;0.029721
223.176596;0.355138;223.176596;223.531734;1;0.355138
223.255068;0.335678;223.531734;223.867412;2;0.612345
224.650184;0.017063;224.650184;224.667247;1;0.017063
225.235204;0.331139;225.235204;225.566343;1;0.331139
225.854984;0.000288;225.854984;225.855272;1;0.000288
226.551346;0.032742;226.551346;226.584089;1;0.032742
226.976338;0.156287;226.976338;227.132624;1;0.156287
227.147237;0.138500;227.147237;227.285737;1;0.138500
227.748205;0.215345;227.748205;227.963549;1;0.215345
230.103338;0.037753;230.103338;230.141091;1;0.037753
230.605110;0.026272;230.605110;230.631382;1;0.026272
231.252971;0.099331;231.252971;231.352301;1;0.099331
231.387323;0.304471;231.387323;231.691794;1;0.304471
232.206210;0.196903;232.206210;232.403113;1;0.196903
232.417852;0.319998;232.417852;232.737850;1;0.319998
232.841039;0.165338;232.841039;233.006377;1;0.165338
234.263000;0.027839;234.263000;234.290839;1;0.027839
234.466157;0.236732;234.466157;234.702889;1;0.236732
235.569356;0.014946;235.569356;235.584302;1;0.014946
235.600536;0.178312;235.600536;235.778848;1;0.178312
236.372844;0.071589;236.372844;236.444433;1;0.071589
237.001981;0.245530;237.001981;237.247510;1;0.245530
237.230474;0.120351;237.247510;237.367861;2;0.137387
237.496608;0.058257;237.496608;237.554865;1;0.058257
238.833808;0.008835;238.833808;238.842644;1;0.008835
238.993066;0.500238;238.993066;239.493305;1;0.500238
239.008795;0.447360;239.493305;239.940664;2;0.931869
240.209218;0.164185;240.209218;240.373402;1;0.164185
240.692783;0.068201;240.692783;240.760984;1;0.068201
240.725000;0.247036;240.760984;241.008020;2;0.283020
240.754880;0.348949;241.008020;241.356969;3;0.602089
242.533399;0.189357;242.533399;242.722755;1;0.189357
242.561523;0.067294;242.722755;242.790049;2;0.228526
242.948290;0.217804;242.948290;243.166095;1;0.217804
243.043897;0.106927;243.166095;243.273022;2;0.229125
243.102155;0.070300;243.273022;243.343322;3;0.241167
243.144021;0.023266;243.343322;243.366588;4;0.222567
243.373918;0.205529;243.373918;243.579447;1;0.205529
244.720556;0.046590;244.720556;244.767146;1;0.046590
244.954875;0.156626;244.954875;245.111501;1;0.156626
245.098907;0.245580;245.111501;245.357081;2;0.258174
245.335646;0.127860;245.357081;245.484941;2;0.149295
245.448487;0.071935;245.484941;245.556876;2;0.108389
246.166457;0.318820;246.166457;246.485276;1;0.318820
246.440545;0.117195;246.485276;246.602471;2;0.161926
246.492803;0.002855;246.602471;246.605326;2;0.112523
246.905532;0.182397;246.905532;247.087929;1;0.182397
249.180425;0.147631;249.180425;249.328056;1;0.147631
249.483126;0.602089;249.483126;250.085215;1;0.602089
249.855185;0.063033;250.085215;250.148249;2;0.293064
250.578683;0.205762;250.578683;250.784445;1;0.205762
250.598097;0.519009;250.784445;251.303454;2;0.705357
251.542620;0.349878;251.542620;251.892498;1;0.349878
251.735881;0.329020;251.892498;252.221518;2;0.485637
251.880362;0.497592;252.221518;252.719109;3;0.838747
251.894813;0.229038;252.719109;252.948147;3;1.053334
252.067820;0.132326;252.948147;253.080473;4;1.012653
252.121860;0.017422;253.080473;253.097895;5;0.976036
253.082866;0.071862;253.097895;253.169757;2;0.086891
253.176647;0.058130;253.176647;253.234777;1;0.058130
253.180232;0.037236;253.234777;253.272013;2;0.091781
253.305211;0.080893;253.305211;253.386104;1;0.080893
253.509103;0.278344;253.509103;253.787446;1;0.278344
254.496043;0.108045;254.496043;254.604088;1;0.108045
254.980441;0.347748;254.980441;255.328189;1;0.347748
254.980759;0.102565;255.328189;255.430754;2;0.449995
255.120272;0.001628;255.430754;255.432381;3;0.312109
255.361786;0.461116;255.432381;255.893498;3;0.531712
256.567967;0.028240;256.567967;256.596207;1;0.028240
256.860601;0.115256;256.860601;256.975857;1;0.115256
257.605150;0.117266;257.605150;257.722416;1;0.117266
257.706808;0.107419;257.722416;257.829835;2;0.123027
257.860292;0.245383;257.860292;258.105674;1;0.245383
257.902865;0.149451;258.105674;258.255126;2;0.352261
258.826329;0.359404;258.826329;259.185733;1;0.359404
258.980712;0.037837;259.185733;259.223570;2;0.242858
258.993543;0.615620;259.223570;259.839191;3;0.845648
260.271711;0.063418;260.271711;260.335129;1;0.063418
260.580964;0.016068;260.580964;260.597032;1;0.016068
261.898369;0.287505;261.898369;262.185875;1;0.287505
261.936072;0.234602;262.185875;262.420476;2;0.484405
262.094160;0.000055;262.420476;262.420531;3;0.326371
262.777058;0.145065;262.777058;262.922123;1;0.145065
263.808753;0.134051;263.808753;263.942804;1;0.134051
263.809558;0.031839;263.942804;263.974643;2;0.165085
264.393440;0.172818;264.393440;264.566258;1;0.172818
264.652023;0.223058;264.652023;264.875082;1;0.223058
265.042879;0.151054;265.042879;265.193933;1;0.151054
265.113358;0.118828;265.193933;265.312761;2;0.199403
265.340120;0.579298;265.340120;265.919417;1;0.579298
265.718324;0.310856;265.919417;266.230274;2;0.511950
266.107949;0.481001;266.230274;266.711275;2;0.603326
266.268285;0.029210;266.711275;266.740485;2;0.472199
267.134007;0.053762;267.134007;267.187769;1;0.053762
267.754934;0.208716;267.754934;267.963649;1;0.208716
267.774032;1.043904;267.963649;269.007553;2;1.233521
268.466245;0.265471;269.007553;269.273024;2;0.806779
268.531927;0.480158;269.273024;269.753182;3;1.221255
268.584953;0.226700;269.753182;269.979882;4;1.394929
268.693113;0.064903;269.979882;270.044785;5;1.351672
269.060530;0.268723;270.044785;270.313508;5;1.252978
269.427385;0.137110;270.313508;270.450618;5;1.023233
269.449353;0.089374;270.450618;270.539992;6;1.090638
270.793266;0.098446;270.793266;270.891712;1;0.098446
271.213250;0.308824;271.213250;271.522074;1;0.308824
273.190033;0.166129;273.190033;273.356163;1;0.166129
273.239753;0.110739;273.356163;273.466902;2;0.227148
273.763864;0.269996;273.763864;274.033860;1;0.269996
274.364162;0.022448;274.364162;274.386610;1;0.022448
275.982461;0.033443;275.982461;276.015903;1;0.033443
277.418011;0.064441;277.418011;277.482452;1;0.064441
279.422516;0.367811;279.422516;279.790327;1;0.367811
280.588162;0.202301;280.588162;280.790463;1;0.202301
280.878865;0.079779;280.878865;280.958644;1;0.079779
281.454399;0.131648;281.454399;281.586047;1;0.131648
281.553856;0.046852;281.586047;281.632899;2;0.079043
281.638990;0.130515;281.638990;281.769505;1;0.130515
281.927484;0.181209;281.927484;282.108692;1;0.181209
282.055939;0.017312;282.108692;282.126004;2;0.070065
282.258836;0.467342;282.258836;282.726177;1;0.467342
282.351371;0.184483;282.726177;282.910660;2;0.559289
284.364278;0.299312;284.364278;284.663590;1;0.299312
284.527737;0.287035;284.663590;284.950624;2;0.422887
284.748348;0.980403;284.950624;285.931028;2;1.182679
284.762159;0.468095;285.931028;286.399123;3;1.636964
286.159541;0.121323;286.399123;286.520446;2;0.360905
286.361860;0.335748;286.520446;286.856193;3;0.494333
286.694748;0.342853;286.856193;287.199046;2;0.504298
286.695558;0.559684;287.199046;287.758730;3;1.063172
286.722037;0.102329;287.758730;287.861058;4;1.139021
287.021555;0.015200;287.861058;287.876258;4;0.854703
288.249216;0.224514;288.249216;288.473729;1;0.224514
289.444923;0.282676;289.444923;289.727600;1;0.282676
289.512169;0.079941;289.727600;289.807540;2;0.295372
289.706267;0.289307;289.807540;290.096847;3;0.390580
