70.641297;0.160394;71.045333;71.205727;4;0.564430
70.881696;0.052438;71.205727;71.258164;4;0.376469
71.735064;0.392630;71.735064;72.127694;1;0.392630
73.614110;1.563504;73.614110;75.177614;1;1.563504
73.638993;0.003096;75.177614;75.180710;2;1.541718
74.431512;0.168009;75.180710;75.348719;3;0.917208
74.464767;0.193530;75.348719;75.542250;4;1.077482
74.766543;0.274321;75.542250;75.816571;5;1.050028
75.166072;0.393847;75.816571;76.210419;6;1.044346
75.968761;0.511135;76.210419;76.721554;2;0.752793
77.467672;0.520913;77.467672;77.988585;1;0.520913
77.744744;0.029676;77.988585;78.018261;2;0.273517
78.183748;0.141468;78.183748;78.325217;1;0.141468
78.700581;0.177746;78.700581;78.878327;1;0.177746
79.168897;1.128604;79.168897;80.297501;1;1.128604
79.795625;0.796760;80.297501;81.094261;2;1.298636
80.201158;0.025650;81.094261;81.119911;3;0.918753
80.242151;0.166998;81.119911;81.286909;4;1.044758
80.316897;1.406247;81.286909;82.693156;4;2.376259
80.504825;0.056310;82.693156;82.749466;5;2.244641
81.526294;0.939720;82.749466;83.689186;3;2.162892
83.694932;0.312881;83.694932;84.007812;1;0.312881
83.767054;1.398629;84.007812;85.406441;2;1.639387
83.806420;0.040076;85.406441;85.446517;3;1.640098
84.012613;0.141085;85.446517;85.587603;3;1.574990
85.298893;0.791801;85.587603;86.379403;4;1.080511
88.163115;0.213727;88.163115;88.376842;1;0.213727
88.281131;0.141540;88.376842;88.518382;2;0.237251
88.583797;0.075053;88.583797;88.658850;1;0.075053
88.743382;0.457708;88.743382;89.201089;1;0.457708
89.426145;0.659312;89.426145;90.085457;1;0.659312
89.790067;0.253390;90.085457;90.338848;2;0.548780
90.936999;0.228251;90.936999;91.165250;1;0.228251
91.013345;1.533470;91.165250;92.698720;2;1.685376
91.111613;0.012112;92.698720;92.710832;3;1.599218
93.081326;0.024327;93.081326;93.105652;1;0.024327
94.462998;1.090388;94.462998;95.553386;1;1.090388
95.292688;0.428315;95.553386;95.981701;2;0.689013
95.694935;0.143911;95.981701;96.125613;2;0.430677
96.639764;0.239724;96.639764;96.879489;1;0.239724
96.855419;0.208945;96.879489;97.088434;2;0.233014
97.370706;0.310370;97.370706;97.681076;1;0.310370
97.533576;0.107332;97.681076;97.788407;2;0.254831
98.125431;0.746284;98.125431;98.871715;1;0.746284
98.172158;0.099957;98.871715;98.971672;2;0.799514
98.887683;0.142906;98.971672;99.114578;2;0.226895
99.386961;1.214235;99.386961;100.601196;1;1.214235
99.468657;1.058158;100.601196;101.659354;2;2.190697
100.908779;0.284408;101.659354;101.943762;2;1.034983
101.276042;0.229921;101.943762;102.173684;3;0.897642
101.285874;0.166131;102.173684;102.339815;4;1.053941
101.331573;0.095709;102.339815;102.435524;5;1.103952
101.500140;0.009764;102.435524;102.445288;6;0.945149
103.266732;0.443571;103.266732;103.710303;1;0.443571
105.266872;0.839104;105.266872;106.105977;1;0.839104
106.200214;0.722825;106.200214;106.923039;1;0.722825
106.339715;0.021247;106.923039;106.944286;2;0.604570
107.364448;0.174405;107.364448;107.538853;1;0.174405
108.414171;0.170732;108.414171;108.584903;1;0.170732
109.774186;0.454159;109.774186;110.228345;1;0.454159
110.217005;0.017664;110.228345;110.246009;2;0.029004
110.736947;1.358251;110.736947;112.095199;1;1.358251
110.750414;0.090446;112.095199;112.185645;2;1.435231
110.824679;0.301182;112.185645;112.486827;3;1.662148
110.895537;1.101102;112.486827;113.587929;4;2.692392
111.679495;0.286532;113.587929;113.874461;5;2.194965
111.687142;0.190692;113.874461;114.065153;6;2.378011
111.962739;0.252937;114.065153;114.318090;7;2.355351
112.346502;0.090988;114.318090;114.409078;6;2.062576
112.945026;0.291351;114.409078;114.700429;6;1.755403
114.103754;0.662966;114.700429;115.363395;4;1.259641
114.283423;0.570771;115.363395;115.934166;5;1.650743
114.339965;0.104503;115.934166;116.038669;5;1.698704
114.938154;0.652483;116.038669;116.691151;4;1.752998
115.034886;0.271996;116.691151;116.963147;5;1.928261
115.298607;0.007544;116.963147;116.970691;6;1.672084
115.642499;0.035988;116.970691;117.006679;6;1.364181
115.803423;0.447385;117.006679;117.454064;7;1.650641
116.197113;0.446524;117.454064;117.900588;6;1.703475
116.217270;1.359545;117.900588;119.260133;7;3.042863
116.247974;0.034395;119.260133;119.294528;8;3.046554
117.410027;0.217257;119.294528;119.511785;5;2.101757
118.644338;0.076303;119.511785;119.588087;4;0.943749
118.714595;0.781894;119.588087;120.369982;5;1.655386
118.778358;1.704990;120.369982;122.074972;6;3.296614
119.578073;0.249808;122.074972;122.324780;4;2.746707
119.797921;0.022771;122.324780;122.347551;4;2.549629
120.957146;0.186848;122.347551;122.534399;4;1.577253
121.296193;0.138790;122.534399;122.673189;5;1.376995
121.352825;0.102286;122.673189;122.775475;6;1.422650
121.538901;0.070513;122.775475;122.845988;7;1.307087
122.251608;0.089941;122.845988;122.935928;7;0.684320
122.383117;0.203942;122.935928;123.139870;6;0.756753
122.749008;0.293657;123.139870;123.433527;5;0.684518
124.053784;0.213710;124.053784;124.267493;1;0.213710
124.392792;0.095185;124.392792;124.487977;1;0.095185
125.408717;1.556529;125.408717;126.965246;1;1.556529
125.543328;0.763575;126.965246;127.728822;2;2.185493
125.560993;0.805459;127.728822;128.534281;3;2.973288
126.638419;0.036503;128.534281;128.570784;4;1.932365
126.785440;0.506944;128.570784;129.077728;5;2.292288
127.053118;0.474606;129.077728;129.552334;5;2.499215
127.114507;0.308702;129.552334;129.861036;6;2.746528
128.551240;0.025190;129.861036;129.886225;5;1.334986
128.947811;0.046121;129.886225;129.932346;5;0.984535
129.682148;0.238490;129.932346;130.170837;4;0.488689
129.962108;0.053042;130.170837;130.223879;2;0.261771
130.722903;0.027609;130.722903;130.750512;1;0.027609
132.349817;0.298511;132.349817;132.648328;1;0.298511
133.810881;0.750750;133.810881;134.561631;1;0.750750
134.128526;0.185650;134.561631;134.747281;2;0.618755
135.212144;1.052221;135.212144;136.264365;1;1.052221
135.557816;0.107310;136.264365;136.371674;2;0.813859
135.910192;0.353690;136.371674;136.725364;3;0.815172
137.585331;0.334581;137.585331;137.919912;1;0.334581
137.629419;0.227779;137.919912;138.147691;2;0.518273
137.703803;0.026514;138.147691;138.174206;3;0.470403
139.792218;0.412669;139.792218;140.204887;1;0.412669
140.507115;0.111143;140.507115;140.618259;1;0.111143
141.650602;0.083943;141.650602;141.734545;1;0.083943
142.354540;0.280037;142.354540;142.634577;1;0.280037
142.617003;0.221510;142.634577;142.856087;2;0.239084
142.748572;0.108767;142.856087;142.964854;2;0.216282
142.857912;0.100135;142.964854;143.064989;2;0.207077
143.198344;0.066836;143.198344;143.265181;1;0.066836
144.611219;0.183957;144.611219;144.795177;1;0.183957
144.685616;0.198568;144.795177;144.993745;2;0.308129
144.779592;0.695670;144.993745;145.689415;3;0.909823
144.950715;2.151801;145.689415;147.841216;3;2.890501
146.674905;0.411083;147.841216;148.252300;2;1.577395
146.874074;0.401062;148.252300;148.653361;3;1.779288
147.291616;0.432400;148.653361;149.085762;4;1.794145
148.334182;0.669156;149.085762;149.754917;3;1.420735
149.461353;0.292331;149.754917;150.047248;2;0.585895
149.560222;0.448868;150.047248;150.496116;3;0.935893
150.514381;1.425812;150.514381;151.940193;1;1.425812
151.268562;0.347176;151.940193;152.287369;2;1.018807
