Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
199.557039;0.050226;199.557039;199.607264;1;0.050226
200.232762;0.031309;200.232762;200.264071;1;0.031309
201.259896;0.129154;201.259896;201.389050;1;0.129154
201.366219;0.260671;201.389050;201.649722;2;0.283503
201.773277;0.052812;201.773277;201.826088;1;0.052812
203.541837;0.087257;203.541837;203.629094;1;0.087257
203.880417;0.012944;203.880417;203.893361;1;0.012944
204.292261;0.020888;204.292261;204.313149;1;0.020888
204.383407;0.058067;204.383407;204.441474;1;0.058067
204.451792;0.012758;204.451792;204.464550;1;0.012758
205.396476;0.340440;205.396476;205.736916;1;0.340440
205.593137;0.290233;205.736916;206.027149;2;0.434013
205.648077;0.164797;206.027149;206.191946;3;0.543869
206.973593;0.077468;206.973593;207.051062;1;0.077468
207.744927;0.052331;207.744927;207.797257;1;0.052331
208.335382;0.030988;208.335382;208.366370;1;0.030988
208.400019;0.042274;208.400019;208.442293;1;0.042274
208.674736;0.020343;208.674736;208.695079;1;0.020343
208.758667;0.062300;208.758667;208.820967;1;0.062300
209.921457;0.067418;209.921457;209.988875;1;0.067418
210.030538;0.010327;210.030538;210.040865;1;0.010327
210.435507;0.325256;210.435507;210.760763;1;0.325256
210.465045;0.023077;210.760763;210.783839;2;0.318795
211.463134;0.024609;211.463134;211.487743;1;0.024609
211.653629;0.084663;211.653629;211.738292;1;0.084663
211.662879;0.150476;211.738292;211.888769;2;0.225889
211.804489;0.223020;211.888769;212.111788;2;0.307300
212.235485;0.022494;212.235485;212.257980;1;0.022494
214.157459;0.195264;214.157459;214.352723;1;0.195264
214.472667;0.066572;214.472667;214.539239;1;0.066572
214.600849;0.066521;214.600849;214.667370;1;0.066521
214.718538;0.312070;214.718538;215.030608;1;0.312070
214.778384;0.036700;215.030608;215.067308;2;0.288924
214.855400;0.104931;215.067308;215.172240;3;0.316839
214.983457;0.179021;215.172240;215.351261;4;0.367803
215.599431;0.231399;215.599431;215.830830;1;0.231399
216.206436;0.105886;216.206436;216.312322;1;0.105886
216.785652;0.129192;216.785652;216.914843;1;0.129192
217.049065;0.125418;217.049065;217.174483;1;0.125418
217.120246;0.436998;217.174483;217.611480;2;0.491235
218.684182;0.038728;218.684182;218.722910;1;0.038728
219.100393;0.101818;219.100393;219.202211;1;0.101818
219.414724;0.006078;219.414724;219.420802;1;0.006078
219.806809;0.005285;219.806809;219.812094;1;0.005285
220.283865;0.109962;220.283865;220.393827;1;0.109962
221.939639;0.157270;221.939639;222.096909;1;0.157270
222.010271;0.007978;222.096909;222.104886;2;0.094615
222.186637;0.203489;222.186637;222.390125;1;0.203489
222.995126;0.021229;222.995126;223.016355;1;0.021229
223.176596;0.253670;223.176596;223.430266;1;0.253670
223.255068;0.239770;223.430266;223.670036;2;0.414968
224.650184;0.012188;224.650184;224.662372;1;0.012188
225.235204;0.236528;225.235204;225.471732;1;0.236528
225.854984;0.000206;225.854984;225.855190;1;0.000206
226.551346;0.023387;226.551346;226.574734;1;0.023387
226.976338;0.111633;226.976338;227.087971;1;0.111633
227.147237;0.098929;227.147237;227.246165;1;0.098929
227.748205;0.153818;227.748205;227.902022;1;0.153818
230.103338;0.026966;230.103338;230.130304;1;0.026966
230.605110;0.018766;230.605110;230.623876;1;0.018766
231.252971;0.070950;231.252971;231.323921;1;0.070950
231.387323;0.217479;231.387323;231.604802;1;0.217479
232.206210;0.140645;232.206210;232.346855;1;0.140645
232.417852;0.228570;232.417852;232.646422;1;0.228570
232.841039;0.118099;232.841039;232.959138;1;0.118099
234.263000;0.019885;234.263000;234.282885;1;0.019885
234.466157;0.169095;234.466157;234.635251;1;0.169095
235.569356;0.010676;235.569356;235.580032;1;0.010676
235.600536;0.127366;235.600536;235.727901;1;0.127366
236.372844;0.051135;236.372844;236.423979;1;0.051135
237.001981;0.175378;237.001981;237.177359;1;0.175378
237.230474;0.085965;237.230474;237.316439;1;0.085965
237.496608;0.041612;237.496608;237.538220;1;0.041612
238.833808;0.006311;238.833808;238.840119;1;0.006311
238.993066;0.357313;238.993066;239.350379;1;0.357313
239.008795;0.319543;239.350379;239.669922;2;0.661127
240.209218;0.117275;240.209218;240.326492;1;0.117275
240.692783;0.048715;240.692783;240.741498;1;0.048715
240.725000;0.176454;240.741498;240.917952;2;0.192952
240.754880;0.249250;240.917952;241.167202;2;0.412322
242.533399;0.135255;242.533399;242.668653;1;0.135255
242.561523;0.048067;242.668653;242.716720;2;0.155198
242.948290;0.155575;242.948290;243.103865;1;0.155575
243.043897;0.076377;243.103865;243.180242;2;0.136345
243.102155;0.050214;243.180242;243.230456;3;0.128301
243.144021;0.016619;243.230456;243.247075;3;0.103054
243.373918;0.146807;243.373918;243.520724;1;0.146807
244.720556;0.033279;244.720556;244.753835;1;0.033279
244.954875;0.111876;244.954875;245.066751;1;0.111876
245.098907;0.175414;245.098907;245.274321;1;0.175414
245.335646;0.091329;245.335646;245.426975;1;0.091329
245.448487;0.051382;245.448487;245.499870;1;0.051382
246.166457;0.227728;246.166457;246.394185;1;0.227728
246.440545;0.083710;246.440545;246.524255;1;0.083710
246.492803;0.002040;246.524255;246.526295;2;0.033492
246.905532;0.130284;246.905532;247.035815;1;0.130284
249.180425;0.105451;249.180425;249.285875;1;0.105451
249.483126;0.430064;249.483126;249.913190;1;0.430064
249.855185;0.045024;249.913190;249.958214;2;0.103029
250.578683;0.146973;250.578683;250.725656;1;0.146973
250.598097;0.370721;250.725656;251.096377;2;0.498279
251.542620;0.249913;251.542620;251.792533;1;0.249913
251.735881;0.235014;251.792533;252.027547;2;0.291666
251.880362;0.355423;252.027547;252.382969;2;0.502607
251.894813;0.163598;252.382969;252.546568;3;0.651755
252.067820;0.094519;252.546568;252.641086;3;0.573266
252.121860;0.012445;252.641086;252.653531;4;0.531671
253.082866;0.051330;253.082866;253.134196;1;0.051330
253.176647;0.041522;253.176647;253.218169;1;0.041522
253.180232;0.026597;253.218169;253.244765;2;0.064534
253.305211;0.057781;253.305211;253.362992;1;0.057781
253.509103;0.198817;253.509103;253.707920;1;0.198817
254.496043;0.077175;254.496043;254.573218;1;0.077175
254.980441;0.248391;254.980441;255.228832;1;0.248391
254.980759;0.073261;255.228832;255.302093;2;0.321334
255.120272;0.001163;255.302093;255.303255;3;0.182983
255.361786;0.329369;255.361786;255.691155;1;0.329369
256.567967;0.020171;256.567967;256.588138;1;0.020171
256.860601;0.082326;256.860601;256.942927;1;0.082326
257.605150;0.083761;257.605150;257.688912;1;0.083761
257.706808;0.076728;257.706808;257.783536;1;0.076728
257.860292;0.175273;257.860292;258.035565;1;0.175273
257.902865;0.106751;258.035565;258.142316;2;0.239452
258.826329;0.256717;258.826329;259.083046;1;0.256717
258.980712;0.027027;259.083046;259.110073;2;0.129361
258.993543;0.439729;259.110073;259.549802;3;0.556259
260.271711;0.045298;260.271711;260.317010;1;0.045298
260.580964;0.011477;260.580964;260.592441;1;0.011477
261.898369;0.205361;261.898369;262.103730;1;0.205361
261.936072;0.167573;262.103730;262.271303;2;0.335231
262.094160;0.000039;262.271303;262.271342;3;0.177182
262.777058;0.103618;262.777058;262.880676;1;0.103618
263.808753;0.095751;263.808753;263.904503;1;0.095751
263.809558;0.022742;263.904503;263.927246;2;0.117687
264.393440;0.123441;264.393440;264.516881;1;0.123441
264.652023;0.159327;264.652023;264.811351;1;0.159327
265.042879;0.107896;265.042879;265.150774;1;0.107896
265.113358;0.084877;265.150774;265.235652;2;0.122294
265.340120;0.413784;265.340120;265.753904;1;0.413784
265.718324;0.222040;265.753904;265.975944;2;0.257620
266.107949;0.343572;266.107949;266.451522;1;0.343572
266.268285;0.020864;266.451522;266.472386;2;0.204100
267.134007;0.038402;267.134007;267.172409;1;0.038402
267.754934;0.149083;267.754934;267.904016;1;0.149083
267.774032;0.745646;267.904016;268.649662;2;0.875630
268.466245;0.189622;268.649662;268.839284;2;0.373039
268.531927;0.342970;268.839284;269.182254;3;0.650327
268.584953;0.161929;269.182254;269.344182;4;0.759230
268.693113;0.046359;269.344182;269.390542;4;0.697429
269.060530;0.191945;269.390542;269.582487;4;0.521957
269.427385;0.097936;269.582487;269.680423;2;0.253038
269.449353;0.063838;269.680423;269.744261;3;0.294908
270.793266;0.070318;270.793266;270.863584;1;0.070318
271.213250;0.220589;271.213250;271.433839;1;0.220589
273.190033;0.118664;273.190033;273.308697;1;0.118664
273.239753;0.079099;273.308697;273.387796;2;0.148043
273.763864;0.192854;273.763864;273.956719;1;0.192854
274.364162;0.016034;274.364162;274.380196;1;0.016034
275.982461;0.023888;275.982461;276.006348;1;0.023888
277.418011;0.046029;277.418011;277.464040;1;0.046029
279.422516;0.262722;279.422516;279.685238;1;0.262722
280.588162;0.144501;280.588162;280.732663;1;0.144501
280.878865;0.056985;280.878865;280.935850;1;0.056985
281.454399;0.094034;281.454399;281.548433;1;0.094034
281.553856;0.033466;281.553856;281.587321;1;0.033466
281.638990;0.093225;281.638990;281.732215;1;0.093225
281.927484;0.129435;281.927484;282.056918;1;0.129435
282.055939;0.012366;282.056918;282.069284;2;0.013345
282.258836;0.333816;282.258836;282.592651;1;0.333816
282.351371;0.131774;282.592651;282.724425;2;0.373054
284.364278;0.213794;284.364278;284.578072;1;0.213794
284.527737;0.205025;284.578072;284.783097;2;0.255359
284.748348;0.700288;284.783097;285.483385;2;0.735036
284.762159;0.334354;285.483385;285.817738;3;1.055580
286.159541;0.086659;286.159541;286.246200;1;0.086659
286.361860;0.239820;286.361860;286.601680;1;0.239820
286.694748;0.244895;286.694748;286.939643;1;0.244895
286.695558;0.399774;286.939643;287.339417;2;0.643859
286.722037;0.073092;287.339417;287.412509;3;0.690472
287.021555;0.010857;287.412509;287.423366;3;0.401811
288.249216;0.160367;288.249216;288.409583;1;0.160367
289.444923;0.201912;289.444923;289.646835;1;0.201912
289.512169;0.057101;289.646835;289.703935;2;0.191767
289.706267;0.206648;289.706267;289.912915;1;0.206648
