Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
69.979119;0.132165;69.979119;70.111284;1;0.132165
70.199935;0.049548;70.199935;70.249483;1;0.049548
70.641297;0.080197;70.641297;70.721494;1;0.080197
70.881696;0.026219;70.881696;70.907915;1;0.026219
71.735064;0.196315;71.735064;71.931379;1;0.196315
73.614110;0.781752;73.614110;74.395862;1;0.781752
73.638993;0.001548;74.395862;74.397410;2;0.758418
74.431512;0.084004;74.431512;74.515516;1;0.084004
74.464767;0.096765;74.515516;74.612281;2;0.147514
74.766543;0.137161;74.766543;74.903704;1;0.137161
75.166072;0.196924;75.166072;75.362996;1;0.196924
75.968761;0.255568;75.968761;76.224328;1;0.255568
77.467672;0.260457;77.467672;77.728128;1;0.260457
77.744744;0.014838;77.744744;77.759582;1;0.014838
78.183748;0.070734;78.183748;78.254482;1;0.070734
78.700581;0.088873;78.700581;78.789454;1;0.088873
79.168897;0.564302;79.168897;79.733199;1;0.564302
79.795625;0.398380;79.795625;80.194005;1;0.398380
80.201158;0.012825;80.201158;80.213983;1;0.012825
80.242151;0.083499;80.242151;80.325650;1;0.083499
80.316897;0.703123;80.325650;81.028774;2;0.711877
80.504825;0.028155;81.028774;81.056929;2;0.552103
81.526294;0.469860;81.526294;81.996154;1;0.469860
83.694932;0.156440;83.694932;83.851372;1;0.156440
83.767054;0.699314;83.851372;84.550687;2;0.783632
83.806420;0.020038;84.550687;84.570725;3;0.764305
84.012613;0.070543;84.570725;84.641267;3;0.628655
85.298893;0.395900;85.298893;85.694793;1;0.395900
88.163115;0.106863;88.163115;88.269979;1;0.106863
88.281131;0.070770;88.281131;88.351900;1;0.070770
88.583797;0.037527;88.583797;88.621324;1;0.037527
88.743382;0.228854;88.743382;88.972235;1;0.228854
89.426145;0.329656;89.426145;89.755801;1;0.329656
89.790067;0.126695;89.790067;89.916762;1;0.126695
90.936999;0.114126;90.936999;91.051125;1;0.114126
91.013345;0.766735;91.051125;91.817860;2;0.804515
91.111613;0.006056;91.817860;91.823915;2;0.712302
93.081326;0.012163;93.081326;93.093489;1;0.012163
94.462998;0.545194;94.462998;95.008192;1;0.545194
95.292688;0.214158;95.292688;95.506846;1;0.214158
95.694935;0.071956;95.694935;95.766891;1;0.071956
96.639764;0.119862;96.639764;96.759627;1;0.119862
96.855419;0.104473;96.855419;96.959892;1;0.104473
97.370706;0.155185;97.370706;97.525891;1;0.155185
97.533576;0.053666;97.533576;97.587242;1;0.053666
98.125431;0.373142;98.125431;98.498573;1;0.373142
98.172158;0.049979;98.498573;98.548552;2;0.376393
98.887683;0.071453;98.887683;98.959136;1;0.071453
99.386961;0.607117;99.386961;99.994078;1;0.607117
99.468657;0.529079;99.994078;100.523157;2;1.054500
100.908779;0.142204;100.908779;101.050983;1;0.142204
101.276042;0.114961;101.276042;101.391002;1;0.114961
101.285874;0.083066;101.391002;101.474068;2;0.188194
101.331573;0.047854;101.474068;101.521923;3;0.190350
101.500140;0.004882;101.521923;101.526805;2;0.026665
103.266732;0.221786;103.266732;103.488518;1;0.221786
105.266872;0.419552;105.266872;105.686425;1;0.419552
106.200214;0.361413;106.200214;106.561626;1;0.361413
106.339715;0.010623;106.561626;106.572250;2;0.232534
107.364448;0.087203;107.364448;107.451650;1;0.087203
108.414171;0.085366;108.414171;108.499537;1;0.085366
109.774186;0.227080;109.774186;110.001265;1;0.227080
110.217005;0.008832;110.217005;110.225837;1;0.008832
110.736947;0.679126;110.736947;111.416073;1;0.679126
110.750414;0.045223;111.416073;111.461296;2;0.710882
110.824679;0.150591;111.461296;111.611887;3;0.787208
110.895537;0.550551;111.611887;112.162438;4;1.266901
111.679495;0.143266;112.162438;112.305704;2;0.626209
111.687142;0.095346;112.305704;112.401050;3;0.713908
111.962739;0.126469;112.401050;112.527519;4;0.564780
112.346502;0.045494;112.527519;112.573013;3;0.226511
112.945026;0.145676;112.945026;113.090702;1;0.145676
114.103754;0.331483;114.103754;114.435237;1;0.331483
114.283423;0.285385;114.435237;114.720622;2;0.437199
114.339965;0.052251;114.720622;114.772874;3;0.432909
114.938154;0.326241;114.938154;115.264395;1;0.326241
115.034886;0.135998;115.264395;115.400393;2;0.365507
115.298607;0.003772;115.400393;115.404165;2;0.105558
115.642499;0.017994;115.642499;115.660493;1;0.017994
115.803423;0.223692;115.803423;116.027115;1;0.223692
116.197113;0.223262;116.197113;116.420375;1;0.223262
116.217270;0.679772;116.420375;117.100148;2;0.882878
116.247974;0.017197;117.100148;117.117345;3;0.869371
117.410027;0.108628;117.410027;117.518656;1;0.108628
118.644338;0.038151;118.644338;118.682489;1;0.038151
118.714595;0.390947;118.714595;119.105543;1;0.390947
118.778358;0.852495;119.105543;119.958038;2;1.179680
119.578073;0.124904;119.958038;120.082942;2;0.504869
119.797921;0.011386;120.082942;120.094327;3;0.296406
120.957146;0.093424;120.957146;121.050570;1;0.093424
121.296193;0.069395;121.296193;121.365588;1;0.069395
121.352825;0.051143;121.365588;121.416731;2;0.063906
121.538901;0.035256;121.538901;121.574157;1;0.035256
122.251608;0.044970;122.251608;122.296578;1;0.044970
122.383117;0.101971;122.383117;122.485088;1;0.101971
122.749008;0.146828;122.749008;122.895837;1;0.146828
124.053784;0.106855;124.053784;124.160639;1;0.106855
124.392792;0.047592;124.392792;124.440385;1;0.047592
125.408717;0.778265;125.408717;126.186982;1;0.778265
125.543328;0.381788;126.186982;126.568769;2;1.025441
125.560993;0.402730;126.568769;126.971499;3;1.410506
126.638419;0.018252;126.971499;126.989751;2;0.351331
126.785440;0.253472;126.989751;127.243222;3;0.457782
127.053118;0.237303;127.243222;127.480525;2;0.427407
127.114507;0.154351;127.480525;127.634876;3;0.520369
128.551240;0.012595;128.551240;128.563834;1;0.012595
128.947811;0.023061;128.947811;128.970872;1;0.023061
129.682148;0.119245;129.682148;129.801393;1;0.119245
129.962108;0.026521;129.962108;129.988629;1;0.026521
130.722903;0.013804;130.722903;130.736708;1;0.013804
132.349817;0.149255;132.349817;132.499073;1;0.149255
133.810881;0.375375;133.810881;134.186256;1;0.375375
134.128526;0.092825;134.186256;134.279081;2;0.150555
135.212144;0.526110;135.212144;135.738254;1;0.526110
135.557816;0.053655;135.738254;135.791909;2;0.234093
135.910192;0.176845;135.910192;136.087037;1;0.176845
137.585331;0.167290;137.585331;137.752622;1;0.167290
137.629419;0.113890;137.752622;137.866511;2;0.237093
137.703803;0.013257;137.866511;137.879768;3;0.175965
139.792218;0.206335;139.792218;139.998552;1;0.206335
140.507115;0.055572;140.507115;140.562687;1;0.055572
141.650602;0.041971;141.650602;141.692573;1;0.041971
142.354540;0.140018;142.354540;142.494559;1;0.140018
142.617003;0.110755;142.617003;142.727758;1;0.110755
142.748572;0.054384;142.748572;142.802956;1;0.054384
142.857912;0.050067;142.857912;142.907980;1;0.050067
143.198344;0.033418;143.198344;143.231762;1;0.033418
144.611219;0.091979;144.611219;144.703198;1;0.091979
144.685616;0.099284;144.703198;144.802482;2;0.116866
144.779592;0.347835;144.802482;145.150317;2;0.370725
144.950715;1.075900;145.150317;146.226218;2;1.275503
146.674905;0.205542;146.674905;146.880447;1;0.205542
146.874074;0.200531;146.880447;147.080978;2;0.206904
147.291616;0.216200;147.291616;147.507816;1;0.216200
148.334182;0.334578;148.334182;148.668760;1;0.334578
149.461353;0.146165;149.461353;149.607518;1;0.146165
149.560222;0.224434;149.607518;149.831952;2;0.271730
150.514381;0.712906;150.514381;151.227287;1;0.712906
151.268562;0.173588;151.268562;151.442150;1;0.173588
151.404512;0.144107;151.442150;151.586257;2;0.181744
151.592448;0.106857;151.592448;151.699304;1;0.106857
152.146962;0.323402;152.146962;152.470365;1;0.323402
152.636900;0.049137;152.636900;152.686036;1;0.049137
152.794334;0.052006;152.794334;152.846341;1;0.052006
153.669374;0.097622;153.669374;153.766996;1;0.097622
153.858167;0.023123;153.858167;153.881290;1;0.023123
154.149513;0.177495;154.149513;154.327008;1;0.177495
154.461649;0.006411;154.461649;154.468060;1;0.006411
154.501620;0.047345;154.501620;154.548964;1;0.047345
154.689359;0.181692;154.689359;154.871050;1;0.181692
155.199168;0.057574;155.199168;155.256742;1;0.057574
155.404994;0.153780;155.404994;155.558775;1;0.153780
157.548670;0.149435;157.548670;157.698105;1;0.149435
157.750769;0.252775;157.750769;158.003544;1;0.252775
158.961358;0.080327;158.961358;159.041685;1;0.080327
160.938259;0.254457;160.938259;161.192716;1;0.254457
161.728065;0.163701;161.728065;161.891766;1;0.163701
162.186432;0.204059;162.186432;162.390490;1;0.204059
162.509299;0.038834;162.509299;162.548132;1;0.038834
162.971082;0.053125;162.971082;163.024207;1;0.053125
163.151364;0.076482;163.151364;163.227846;1;0.076482
164.198977;0.051686;164.198977;164.250663;1;0.051686
165.088775;0.595282;165.088775;165.684058;1;0.595282
165.853882;0.294545;165.853882;166.148426;1;0.294545
166.739616;0.106239;166.739616;166.845855;1;0.106239
167.320563;0.017346;167.320563;167.337909;1;0.017346
167.726845;0.422730;167.726845;168.149575;1;0.422730
168.720762;0.104158;168.720762;168.824920;1;0.104158
168.941697;0.028645;168.941697;168.970342;1;0.028645
168.957053;0.179600;168.970342;169.149941;2;0.192888
169.457282;0.056410;169.457282;169.513692;1;0.056410
171.000692;0.346876;171.000692;171.347568;1;0.346876
171.677532;0.005906;171.677532;171.683438;1;0.005906
171.766204;0.062364;171.766204;171.828568;1;0.062364
171.952677;0.035373;171.952677;171.988050;1;0.035373
172.275227;0.089877;172.275227;172.365105;1;0.089877
172.465185;0.129330;172.465185;172.594515;1;0.129330
172.602565;0.214388;172.602565;172.816953;1;0.214388
173.177105;0.453100;173.177105;173.630205;1;0.453100
174.131008;0.124910;174.131008;174.255918;1;0.124910
174.845434;0.009468;174.845434;174.854902;1;0.009468
175.398887;0.223907;175.398887;175.622794;1;0.223907
176.280915;0.022469;176.280915;176.303384;1;0.022469
176.354114;0.122859;176.354114;176.476973;1;0.122859
