Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
33.156219;0.529079;34.411622;34.940701;7;1.784482
33.636260;0.142204;34.940701;35.082906;6;1.446646
33.758681;0.114961;35.082906;35.197866;5;1.439186
33.761958;0.083066;35.197866;35.280932;6;1.518974
33.777191;0.047854;35.280932;35.328786;7;1.551596
33.833380;0.004882;35.328786;35.333669;7;1.500289
34.422244;0.221786;35.333669;35.555454;7;1.133210
35.088957;0.419552;35.555454;35.975006;6;0.886049
35.400071;0.361413;35.975006;36.336419;3;0.936348
35.446572;0.010623;36.336419;36.347042;4;0.900470
35.788149;0.087203;36.347042;36.434245;4;0.646096
36.138057;0.085366;36.434245;36.519611;4;0.381554
36.591395;0.227080;36.591395;36.818475;1;0.227080
36.739002;0.008832;36.818475;36.827307;2;0.088305
36.912316;0.679126;36.912316;37.591442;1;0.679126
36.916805;0.045223;37.591442;37.636665;2;0.719860
36.941560;0.150591;37.636665;37.787256;3;0.845696
36.965179;0.550551;37.787256;38.337807;4;1.372628
37.226498;0.143266;38.337807;38.481073;5;1.254574
37.229047;0.095346;38.481073;38.576419;6;1.347371
37.320913;0.126469;38.576419;38.702887;7;1.381974
37.448834;0.045494;38.702887;38.748381;8;1.299547
37.648342;0.145676;38.748381;38.894057;7;1.245715
38.034585;0.331483;38.894057;39.225540;7;1.190955
38.094474;0.285385;39.225540;39.510925;8;1.416451
38.113322;0.052251;39.510925;39.563176;9;1.449855
38.312718;0.326241;39.563176;39.889418;10;1.576700
38.344962;0.135998;39.889418;40.025416;10;1.680454
38.432869;0.003772;40.025416;40.029188;11;1.596319
38.547500;0.017994;40.029188;40.047182;11;1.499682
38.601141;0.223692;40.047182;40.270874;11;1.669733
38.732371;0.223262;40.270874;40.494136;11;1.761765
38.739090;0.679772;40.494136;41.173909;12;2.434819
38.749325;0.017197;41.173909;41.191106;12;2.441781
39.136676;0.108628;41.191106;41.299734;12;2.163059
39.548113;0.038151;41.299734;41.337886;11;1.789773
39.571532;0.390947;41.337886;41.728833;11;2.157301
39.592786;0.852495;41.728833;42.581328;12;2.988542
39.859358;0.124904;42.581328;42.706232;13;2.846874
39.932640;0.011386;42.706232;42.717617;13;2.784977
40.319049;0.093424;42.717617;42.811042;10;2.491993
40.432064;0.069395;42.811042;42.880437;11;2.448372
40.450942;0.051143;42.880437;42.931580;12;2.480638
40.512967;0.035256;42.931580;42.966836;12;2.453869
40.750536;0.044970;42.966836;43.011806;13;2.261270
40.794372;0.101971;43.011806;43.113777;14;2.319405
40.916336;0.146828;43.113777;43.260606;15;2.344269
41.351261;0.106855;43.260606;43.367460;12;2.016199
41.464264;0.047592;43.367460;43.415053;13;1.950788
41.802906;0.778265;43.415053;44.193317;13;2.390411
41.847776;0.381788;44.193317;44.575105;14;2.727329
41.853664;0.402730;44.575105;44.977835;15;3.124170
42.212806;0.018252;44.977835;44.996086;16;2.783280
42.261813;0.253472;44.996086;45.249558;17;2.987745
42.351039;0.237303;45.249558;45.486861;18;3.135821
42.371502;0.154351;45.486861;45.641212;19;3.269709
42.850413;0.012595;45.641212;45.653807;16;2.803393
42.982604;0.023061;45.653807;45.676867;14;2.694264
43.227383;0.119245;45.676867;45.796112;13;2.568730
43.320703;0.026521;45.796112;45.822633;13;2.501931
43.574301;0.013804;45.822633;45.836438;12;2.262137
44.116606;0.149255;45.836438;45.985693;13;1.869087
44.603627;0.375375;45.985693;46.361068;12;1.757441
44.709509;0.092825;46.361068;46.453893;13;1.744385
45.070715;0.526110;46.453893;46.980004;12;1.909289
45.185939;0.053655;46.980004;47.033659;13;1.847720
45.303397;0.176845;47.033659;47.210503;13;1.907106
45.861777;0.167290;47.210503;47.377794;7;1.516017
45.876473;0.113890;47.377794;47.491683;8;1.615211
45.901268;0.013257;47.491683;47.504941;9;1.603673
46.597406;0.206335;47.504941;47.711275;7;1.113869
46.835705;0.055572;47.711275;47.766847;8;0.931142
47.216867;0.041971;47.766847;47.808818;6;0.591951
47.451513;0.140018;47.808818;47.948837;6;0.497323
47.539001;0.110755;47.948837;48.059591;5;0.520590
47.582857;0.054384;48.059591;48.113975;6;0.531118
47.619304;0.050067;48.113975;48.164043;7;0.544738
47.732781;0.033418;48.164043;48.197461;7;0.464679
48.203740;0.091979;48.203740;48.295719;1;0.091979
48.228539;0.099284;48.295719;48.395003;2;0.166464
48.259864;0.347835;48.395003;48.742838;3;0.482974
48.316905;1.075900;48.742838;49.818738;3;1.501833
48.891635;0.205542;49.818738;50.024280;2;1.132645
48.958025;0.200531;50.024280;50.224811;3;1.266786
49.097205;0.216200;50.224811;50.441011;4;1.343805
49.444727;0.334578;50.441011;50.775589;5;1.330861
49.820451;0.146165;50.775589;50.921754;5;1.101303
49.853407;0.224434;50.921754;51.146188;6;1.292780
50.171460;0.712906;51.146188;51.859094;6;1.687633
50.422854;0.173588;51.859094;52.032682;6;1.609828
50.468171;0.144107;52.032682;52.176788;6;1.708618
50.530816;0.106857;52.176788;52.283645;7;1.752829
50.715654;0.323402;52.283645;52.607048;8;1.891394
50.878967;0.049137;52.607048;52.656184;8;1.777218
50.931445;0.052006;52.656184;52.708191;8;1.776746
51.223125;0.097622;52.708191;52.805813;8;1.582688
51.286056;0.023123;52.805813;52.828936;9;1.542880
51.383171;0.177495;52.828936;53.006431;10;1.623260
51.487216;0.006411;53.006431;53.012842;11;1.525625
51.500540;0.047345;53.012842;53.060187;12;1.559647
51.563120;0.181692;53.060187;53.241878;13;1.678759
51.733056;0.057574;53.241878;53.299452;14;1.566396
51.801665;0.153780;53.299452;53.453232;15;1.651567
52.516223;0.149435;53.453232;53.602667;12;1.086444
52.583590;0.252775;53.602667;53.855442;13;1.271853
52.987119;0.080327;53.855442;53.935769;9;0.948650
53.646086;0.254457;53.935769;54.190226;3;0.544140
53.909355;0.163701;54.190226;54.353927;3;0.444572
54.062144;0.204059;54.353927;54.557986;3;0.495842
54.169766;0.038834;54.557986;54.596819;4;0.427053
54.323694;0.053125;54.596819;54.649944;4;0.326250
54.383788;0.076482;54.649944;54.726426;4;0.342637
54.732992;0.051686;54.732992;54.784679;1;0.051686
55.029592;0.595282;55.029592;55.624874;1;0.595282
55.284627;0.294545;55.624874;55.919419;2;0.634791
55.579872;0.106239;55.919419;56.025658;3;0.445786
55.773521;0.017346;56.025658;56.043004;3;0.269483
55.908948;0.422730;56.043004;56.465734;4;0.556785
56.240254;0.104158;56.465734;56.569891;2;0.329637
56.313899;0.028645;56.569891;56.598537;3;0.284638
56.319018;0.179600;56.598537;56.778136;4;0.459118
56.485761;0.056410;56.778136;56.834546;4;0.348785
57.000231;0.346876;57.000231;57.347107;1;0.346876
57.225844;0.005906;57.347107;57.353013;2;0.127169
57.255401;0.062364;57.353013;57.415377;3;0.159976
57.317559;0.035373;57.415377;57.450750;4;0.133191
57.425076;0.089877;57.450750;57.540627;2;0.115551
57.488395;0.129330;57.540627;57.669957;2;0.181562
57.534188;0.214388;57.669957;57.884345;3;0.350156
57.725702;0.453100;57.884345;58.337445;2;0.611743
58.043669;0.124910;58.337445;58.462355;2;0.418686
58.281811;0.009468;58.462355;58.471824;3;0.190012
58.466296;0.223907;58.471824;58.695731;2;0.229435
58.760305;0.022469;58.760305;58.782774;1;0.022469
58.784705;0.122859;58.784705;58.907563;1;0.122859
59.039534;0.042962;59.039534;59.082496;1;0.042962
59.418851;0.261910;59.418851;59.680761;1;0.261910
59.663079;0.299121;59.680761;59.979882;2;0.316803
59.884404;0.036257;59.979882;60.016139;2;0.131735
60.254571;0.225635;60.254571;60.480206;1;0.225635
60.275960;0.256031;60.480206;60.736237;2;0.460277
60.343935;0.078111;60.736237;60.814348;3;0.470413
60.382690;0.176909;60.814348;60.991257;4;0.608567
60.459583;0.230707;60.991257;61.221964;5;0.762381
61.013734;0.035739;61.221964;61.257703;2;0.243969
61.164344;0.137436;61.257703;61.395139;3;0.230795
61.210887;0.040485;61.395139;61.435624;4;0.224737
61.333099;0.055702;61.435624;61.491327;3;0.158228
61.491020;0.594926;61.491327;62.086253;2;0.595233
61.636601;0.017411;62.086253;62.103664;2;0.467063
61.718342;0.030221;62.103664;62.133885;3;0.415543
61.764560;0.083318;62.133885;62.217203;4;0.452643
61.789418;0.150353;62.217203;62.367556;5;0.578138
62.028924;0.089413;62.367556;62.456969;6;0.428045
62.404172;0.118736;62.456969;62.575705;2;0.171533
62.432240;0.058466;62.575705;62.634171;3;0.201932
62.808427;0.061123;62.808427;62.869549;1;0.061123
63.376483;0.141870;63.376483;63.518353;1;0.141870
63.428412;0.215084;63.518353;63.733437;2;0.305025
63.610314;0.193050;63.733437;63.926488;2;0.316173
63.863893;0.083053;63.926488;64.009541;2;0.145648
63.954829;0.441818;64.009541;64.451359;2;0.496530
64.077387;0.304516;64.451359;64.755875;2;0.678489
64.282031;0.069935;64.755875;64.825810;3;0.543779
64.282588;0.395920;64.825810;65.221730;4;0.939142
64.776543;0.632728;65.221730;65.854458;3;1.077915
64.788007;0.459992;65.854458;66.314450;4;1.526443
64.844548;0.097799;66.314450;66.412249;4;1.567700
64.992277;0.001971;66.412249;66.414220;5;1.421943
65.121568;0.059502;66.414220;66.473722;6;1.352154
65.184105;0.104240;66.473722;66.577962;7;1.393857
65.276039;0.101982;66.577962;66.679944;7;1.403905
65.360911;0.164921;66.679944;66.844865;8;1.483954
65.378881;0.234036;66.844865;67.078901;9;1.700020
65.526511;0.093629;67.078901;67.172530;10;1.646019
65.732787;0.030631;67.172530;67.203160;11;1.470373
65.952330;0.223274;67.203160;67.426434;11;1.474104
66.070096;0.453142;67.426434;67.879575;12;1.809480
66.438675;0.242785;67.879575;68.122361;10;1.683685
66.519013;0.058596;68.122361;68.180957;10;1.661944
66.744254;0.036527;68.180957;68.217484;9;1.473230
67.086632;0.150680;68.217484;68.368164;8;1.281532
67.122073;0.304117;68.368164;68.672281;9;1.550208
67.257759;0.061614;68.672281;68.733894;8;1.476135
67.847279;0.101799;68.733894;68.835694;8;0.988415
67.960139;0.015101;68.835694;68.850795;8;0.890656
68.097420;0.024369;68.850795;68.875164;9;0.777744
68.127802;0.067745;68.875164;68.942909;9;0.815106
68.150597;0.014884;68.942909;68.957793;10;0.807195
68.465492;0.397180;68.957793;69.354973;8;0.889481
68.531046;0.338605;69.354973;69.693578;9;1.162533
68.549359;0.192263;69.693578;69.885841;10;1.336482
68.991198;0.090380;69.885841;69.976221;4;0.985023
69.248309;0.061053;69.976221;70.037274;5;0.788965
69.445127;0.036153;70.037274;70.073426;5;0.628299
69.466673;0.049319;70.073426;70.122746;6;0.656073
69.558245;0.023733;70.122746;70.146479;7;0.588233
69.586222;0.072683;70.146479;70.219162;8;0.632940
69.973819;0.078655;70.219162;70.297817;7;0.323998
70.010179;0.012048;70.297817;70.309865;7;0.299685
70.145169;0.379465;70.309865;70.689330;5;0.544161
70.155015;0.026923;70.689330;70.716253;5;0.561238
70.487711;0.028711;70.716253;70.744964;3;0.257253
70.551210;0.098774;70.744964;70.843738;4;0.292528
70.554293;0.175556;70.843738;71.019294;5;0.465001
70.601496;0.260189;71.019294;71.279483;6;0.677987
70.745162;0.026243;71.279483;71.305727;4;0.560565
71.385820;0.227808;71.385820;71.613628;1;0.227808
71.490889;0.077667;71.613628;71.691295;2;0.200406
71.533616;0.077608;71.691295;71.768903;3;0.235287
71.572846;0.364081;71.768903;72.132984;4;0.560138
71.592795;0.042817;72.132984;72.175801;5;0.583007
71.618467;0.122420;72.175801;72.298221;5;0.679755
71.661152;0.208858;72.298221;72.507079;6;0.845927
71.866477;0.269966;72.507079;72.777045;5;0.910568
72.068812;0.123533;72.777045;72.900578;6;0.831766
72.261884;0.150723;72.900578;73.051302;5;0.789418
72.349688;0.146321;73.051302;73.197623;5;0.847934
72.373415;0.509831;73.197623;73.707453;6;1.334038
72.894727;0.045183;73.707453;73.752636;5;0.857909
73.033464;0.118787;73.752636;73.871423;5;0.837959
73.138241;0.007091;73.871423;73.878514;5;0.740272
73.268936;0.006166;73.878514;73.884680;5;0.615744
73.427955;0.128289;73.884680;74.012969;6;0.585014
73.979880;0.183481;74.012969;74.196450;2;0.216571
74.003424;0.009307;74.196450;74.205758;3;0.202334
74.062212;0.237403;74.205758;74.443161;3;0.380949
74.331709;0.024767;74.443161;74.467928;2;0.136220
74.392199;0.295949;74.467928;74.763877;3;0.371678
74.418356;0.279732;74.763877;75.043609;4;0.625253
74.883395;0.014219;75.043609;75.057828;2;0.174433
75.078401;0.275949;75.078401;75.354350;1;0.275949
75.284995;0.000240;75.354350;75.354590;2;0.069596
75.517115;0.027285;75.517115;75.544401;1;0.027285
75.658779;0.130239;75.658779;75.789018;1;0.130239
75.715746;0.115417;75.789018;75.904435;2;0.188690
75.916068;0.179454;75.916068;76.095522;1;0.179454
76.701113;0.031461;76.701113;76.732573;1;0.031461
76.868370;0.021893;76.868370;76.890263;1;0.021893
77.084324;0.082775;77.084324;77.167099;1;0.082775
77.129108;0.253726;77.167099;77.420825;2;0.291717
77.402070;0.164085;77.420825;77.584910;2;0.182840
77.472617;0.266665;77.584910;77.851575;2;0.378958
77.613680;0.137782;77.851575;77.989357;2;0.375677
78.087667;0.023199;78.087667;78.110866;1;0.023199
78.155386;0.197277;78.155386;78.352662;1;0.197277
78.523119;0.012455;78.523119;78.535574;1;0.012455
78.533512;0.148593;78.535574;78.684167;2;0.150655
78.790948;0.059657;78.790948;78.850605;1;0.059657
79.000660;0.204608;79.000660;79.205268;1;0.204608
79.076825;0.100292;79.205268;79.305560;2;0.228736
79.165536;0.048547;79.305560;79.354108;3;0.188572
79.611269;0.007363;79.611269;79.618632;1;0.007363
79.664355;0.416865;79.664355;80.081221;1;0.416865
79.669598;0.372800;80.081221;80.454020;2;0.784422
80.069739;0.136821;80.454020;80.590841;3;0.521102
80.230928;0.056834;80.590841;80.647675;3;0.416747
80.241667;0.205863;80.647675;80.853538;4;0.611872
80.251627;0.290791;80.853538;81.144329;5;0.892703
80.844466;0.157797;81.144329;81.302126;3;0.457660
80.853841;0.056078;81.302126;81.358204;3;0.504364
80.982763;0.181504;81.358204;81.539708;4;0.556945
81.014632;0.089106;81.539708;81.628814;5;0.614182
81.034052;0.058584;81.628814;81.687398;6;0.653346
81.048007;0.019388;81.687398;81.706786;7;0.658779
81.124639;0.171274;81.706786;81.878060;8;0.753421
81.573519;0.038825;81.878060;81.916885;5;0.343367
81.651625;0.130522;81.916885;82.047408;5;0.395783
81.699636;0.204650;82.047408;82.252057;5;0.552422
81.778549;0.106550;82.252057;82.358608;5;0.580059
81.816162;0.059946;82.358608;82.418553;6;0.602391
82.055486;0.265683;82.418553;82.684236;4;0.628751
82.146848;0.097662;82.684236;82.781898;5;0.635050
82.164268;0.002379;82.781898;82.784278;6;0.620010
82.301844;0.151997;82.784278;82.936275;6;0.634431
83.060142;0.123026;83.060142;83.183167;1;0.123026
83.161042;0.501741;83.183167;83.684908;2;0.523866
83.285062;0.052528;83.684908;83.737436;2;0.452375
83.526228;0.171468;83.737436;83.908904;3;0.382677
83.532699;0.432508;83.908904;84.341412;4;0.808713
83.847540;0.291565;84.341412;84.632977;3;0.785437
83.911960;0.274183;84.632977;84.907160;3;0.995200
83.960121;0.414660;84.907160;85.321820;4;1.361699
83.964938;0.190865;85.321820;85.512685;5;1.547747
84.022607;0.110272;85.512685;85.622956;6;1.600350
84.040620;0.014519;85.622956;85.637475;7;1.596855
84.360955;0.059885;85.637475;85.697360;7;1.336405
84.392216;0.048442;85.697360;85.745802;8;1.353586
84.393411;0.031030;85.745802;85.776832;9;1.383421
84.435070;0.067411;85.776832;85.844243;10;1.409172
84.503034;0.231953;85.844243;86.076196;11;1.573161
84.832014;0.090038;86.076196;86.166233;11;1.334219
84.993480;0.289790;86.166233;86.456023;11;1.462543
84.993586;0.085471;86.456023;86.541494;12;1.547908
85.040091;0.001357;86.541494;86.542850;13;1.502760
85.120595;0.384264;86.542850;86.927114;14;1.806519
85.522656;0.023533;86.927114;86.950648;13;1.427992
85.620200;0.096047;86.950648;87.046695;14;1.426494
85.868383;0.097721;87.046695;87.144416;9;1.276032
85.902269;0.089516;87.144416;87.233932;10;1.331663
85.953431;0.204485;87.233932;87.438417;11;1.484987
85.967622;0.124543;87.438417;87.562960;12;1.595339
86.275443;0.299503;87.562960;87.862463;11;1.587020
86.326904;0.031531;87.862463;87.893994;12;1.567090
86.331181;0.513017;87.893994;88.407011;13;2.075831
86.757237;0.052848;88.407011;88.459859;11;1.702622
86.860321;0.013390;88.459859;88.473249;12;1.612928
87.299456;0.239588;88.473249;88.712837;8;1.413380
87.312024;0.195502;88.712837;88.908338;9;1.596315
87.364720;0.000046;88.908338;88.908384;10;1.543664
87.592353;0.120887;88.908384;89.029271;9;1.436919
87.936251;0.111709;89.029271;89.140981;8;1.204730
87.936519;0.026533;89.140981;89.167513;9;1.230994
88.131147;0.144015;89.167513;89.311528;10;1.180381
88.217341;0.185882;89.311528;89.497410;11;1.280069
88.347626;0.125878;89.497410;89.623288;12;1.275662
88.371119;0.099024;89.623288;89.722312;13;1.351193
88.446707;0.482748;89.722312;90.205060;13;1.758353
88.572775;0.259047;90.205060;90.464107;12;1.891332
88.702650;0.400834;90.464107;90.864941;13;2.162292
88.756095;0.024341;90.864941;90.889283;13;2.133188
89.044669;0.044802;90.889283;90.934084;11;1.889415
89.251645;0.173930;90.934084;91.108014;10;1.856370
89.258011;0.869920;91.108014;91.977934;11;2.719923
89.488748;0.221226;91.977934;92.199160;11;2.710411
89.510642;0.400132;92.199160;92.599291;11;3.088649
89.528318;0.188917;92.599291;92.788208;12;3.259890
89.564371;0.054086;92.788208;92.842294;13;3.277923
89.686843;0.223936;92.842294;93.066230;13;3.379386
89.809128;0.114259;93.066230;93.180488;13;3.371360
89.816451;0.074478;93.180488;93.254966;14;3.438515
90.264422;0.082038;93.254966;93.337004;14;3.072583
90.404417;0.257353;93.337004;93.594358;15;3.189941
91.063344;0.138441;93.594358;93.732799;12;2.669455
91.079918;0.092282;93.732799;93.825081;13;2.745164
91.254621;0.224997;93.825081;94.050078;13;2.795457
91.454721;0.018707;94.050078;94.068785;14;2.614064
91.994154;0.027869;94.068785;94.096654;14;2.102500
92.472670;0.053701;94.096654;94.150354;14;1.677684
93.140839;0.306509;94.150354;94.456863;11;1.316025
93.529387;0.168584;94.456863;94.625448;9;1.096061
93.626288;0.066482;94.625448;94.691930;9;1.065642
93.818133;0.109707;94.691930;94.801637;9;0.983504
93.851285;0.039043;94.801637;94.840680;9;0.989395
93.879663;0.108763;94.840680;94.949443;10;1.069779
93.975828;0.151007;94.949443;95.100450;11;1.124622
94.018646;0.014427;95.100450;95.114877;12;1.096230
94.086279;0.389452;95.114877;95.504328;11;1.418050
94.117124;0.153736;95.504328;95.658064;11;1.540940
94.788093;0.249427;95.658064;95.907491;8;1.119398
94.842579;0.239196;95.907491;96.146686;7;1.304107
94.916116;0.817003;96.146686;96.963689;8;2.047573
94.920720;0.390079;96.963689;97.353768;9;2.433049
95.386514;0.101102;97.353768;97.454871;7;2.068357
95.453953;0.279790;97.454871;97.734660;8;2.280707
95.564916;0.285711;97.734660;98.020371;8;2.455455
95.565186;0.466403;98.020371;98.486774;9;2.921588
95.574012;0.085274;98.486774;98.572048;10;2.998035
95.673852;0.012666;98.572048;98.584714;10;2.910862
96.083072;0.187095;98.584714;98.771809;10;2.688737
96.481641;0.235564;98.771809;99.007373;10;2.525731
96.504056;0.066617;99.007373;99.073990;11;2.569934
96.568756;0.241089;99.073990;99.315079;12;2.746323
